compound,azt,los,nib,quine,vir,similarity,meansim,nas
SUGA2_000444,NA,0.5065,NA,NA,0.4261,-0.4289,0.46629999999999994,3
BRD-K91924645,NA,0.506,0.347,NA,NA,-0.3719,0.4265,3
CHEMBL3189080,NA,0.5056,0.3455,0.3542,NA,-0.3412,0.40176666666666666,2
"Triazolothiadiazine, 7",NA,0.5056,NA,0.324,NA,-0.326,0.41480000000000006,3
MLS002473459,NA,0.5055,NA,0.3872,NA,-0.4484,0.44634999999999997,3
Bifonazole,NA,0.505,NA,0.4648,NA,-0.3255,0.4849,3
C21H29NO,NA,0.5049,NA,0.4662,NA,-0.4484,0.48555000000000004,3
CHEMBL2142877,NA,0.5037,0.5687,NA,NA,-0.4524,0.5362,3
BRD-K69159985,NA,0.5031,0.4231,NA,NA,-0.4246,0.46309999999999996,3
BRD-K27009196,NA,0.503,0.5449,NA,NA,-0.4099,0.52395,3
BRD-K02375958,NA,0.5023,NA,NA,0.3974,-0.352,0.44984999999999997,3
Lomifylline,NA,0.5011,NA,0.3383,NA,-0.4389,0.41969999999999996,3
BRD-K68319707,NA,0.5007,0.4017,NA,NA,-0.5614,0.45120000000000005,3
Phenanthridone,NA,0.5006,0.3839,NA,0.5135,-0.5286,0.466,2
Lanacordin,NA,0.5006,0.5138,0.4295,0.4129,-0.4784,0.4642,1
Diazepam,NA,0.4998,NA,0.3485,NA,-0.6246,0.42415,3
ST042677,NA,0.4974,NA,0.4046,NA,-0.5432,0.451,3
Apremilast (CC-10004),NA,0.4972,NA,0.7152,0.3315,-0.4091,0.5146333333333333,2
MLS000094939,NA,0.4972,0.6479,NA,0.3263,-0.3579,0.49046666666666666,2
LACOSAMIDE,NA,0.4952,NA,0.447,NA,-0.4427,0.47109999999999996,3
AVL-292,NA,0.4945,0.3657,NA,0.5045,-0.3358,0.45489999999999997,2
AM-92016,NA,0.4934,0.4345,NA,0.3722,-0.4956,0.4333666666666667,2
Propafenone,NA,0.4919,0.6417,0.337,NA,-0.4355,0.4902,2
CHEMBL2057940,NA,0.4917,0.5831,0.3843,0.4693,-0.3791,0.4821,1
Rofecoxib,NA,0.4912,0.3774,0.3892,NA,-0.4371,0.4192666666666667,2
Triptolide (PG490),NA,0.4909,NA,0.3347,NA,-0.4178,0.4128,3
UK 356618,NA,0.4901,0.5002,0.3218,NA,-0.3373,0.4373666666666666,2
"(Z,E)-3-(imidazol-4-Ylmethylene)indolin-2-one",NA,0.4899,0.4757,NA,NA,-0.3391,0.4828,3
Orlistat,NA,0.4897,0.7625,0.3289,NA,-0.4177,0.5270333333333334,2
Phenylbutanoic acid,NA,0.4894,NA,0.5864,NA,-0.4307,0.5379,3
CARGLUMIC ACID,NA,0.489,0.4442,NA,0.3323,-0.3668,0.42183333333333334,2
MLS002703117,NA,0.489,0.4329,NA,NA,-0.4167,0.46094999999999997,3
Merimepodib,NA,0.4886,NA,0.4094,NA,-0.329,0.44899999999999995,3
SA-1458902,NA,0.4873,0.4271,0.3241,NA,-0.4314,0.41283333333333333,2
Cercosporin,NA,0.4871,0.5334,0.3381,NA,-0.3943,0.45286666666666664,2
Azaperone,NA,0.4871,NA,0.4612,NA,-0.3772,0.47414999999999996,3
ZINC01043777,NA,0.4863,NA,NA,0.3677,-0.3436,0.42700000000000005,3
Cinanserin,NA,0.4862,0.4056,0.3698,NA,-0.3575,0.42053333333333337,2
Rhodomyrtoxin B,NA,0.4861,0.6633,NA,0.3218,-0.3533,0.4904,2
Triamcinolone Acetonide,NA,0.4857,NA,NA,0.3486,-0.3448,0.41715,3
CHEMBL1089333,NA,0.4855,0.3575,0.3454,NA,-0.4091,0.39613333333333334,2
BRD-K65968856,NA,0.4848,NA,0.3702,NA,-0.4891,0.4275,3
Lestaurtinib,NA,0.4848,0.4494,NA,0.3886,-0.3408,0.44093333333333334,2
1991-52-2,NA,0.4847,NA,NA,0.3385,-0.5239,0.4116,3
GSK 3BETA Inhibitor VIII,NA,0.4838,NA,0.3804,NA,-0.4221,0.43210000000000004,3
MLS000518920,NA,0.4834,0.739,NA,0.5009,-0.4817,0.5744333333333334,2
Rifampicin,NA,0.483,NA,NA,0.3238,-0.5236,0.4034,3
Canrenoate,NA,0.4815,NA,0.3987,0.4045,-0.4786,0.42823333333333335,2
BRD-K25379780,NA,0.4811,0.426,0.3441,0.3356,-0.4398,0.3967,1
SB-202190,NA,0.4811,0.7346,0.4785,NA,-0.483,0.5647333333333333,2
BRD-K46503544-001-01-5,NA,0.481,0.5066,0.3359,0.3773,-0.4088,0.4252,1
Clofarabine,NA,0.481,0.4605,0.3697,NA,-0.3252,0.43706666666666666,2
"Carbazole, 9-(4-methylbenzoyl)-",NA,0.4807,0.4811,NA,NA,-0.4225,0.4809,3
MLS002276469,NA,0.4803,0.5722,NA,0.3675,-0.3236,0.47333333333333333,2
Irinotecan,NA,0.4803,0.6152,0.356,NA,-0.3518,0.48383333333333334,2
Digitoxigenin,NA,0.4802,NA,0.4354,0.4776,-0.4851,0.46440000000000003,2
TAK-285,NA,0.4791,0.7288,NA,0.3638,-0.3728,0.5239,2
Fludarabine,NA,0.4784,0.6341,0.5083,0.4177,-0.3521,0.509625,1
Digoxin,NA,0.4783,0.4059,0.668,0.4098,-0.4188,0.4905,1
KSC-16-144,NA,0.4766,NA,0.5119,NA,-0.4236,0.49425,3
Cidoxepin,NA,0.4763,0.5989,0.6377,NA,-0.4103,0.5709666666666666,2
BMS-509744,NA,0.476,0.5896,0.3638,0.338,-0.3431,0.44185,1
Mepivacaine,NA,0.4752,0.3236,0.4603,NA,-0.3329,0.4197,2
CHEMBL3605602,NA,0.4749,0.5031,NA,NA,-0.3244,0.489,3
CHEMBL1398049,NA,0.4748,0.5245,NA,NA,-0.4416,0.49965,3
JTE 013,NA,0.4747,NA,NA,0.3381,-0.5148,0.4064,3
Broad-Sai-609,NA,0.4746,0.3345,NA,NA,-0.4139,0.40455,3
LY2090314,NA,0.4745,0.4017,NA,NA,-0.3322,0.4381,3
Cefuroxime,NA,0.4745,NA,0.3707,0.3408,-0.5998,0.3953333333333333,2
Estrone,NA,0.4743,0.3709,0.3481,NA,-0.4271,0.39776666666666666,2
BRD-K92923799-001-01-0,NA,0.4731,0.3772,0.3377,NA,-0.4275,0.396,2
Nizatidine,NA,0.473,NA,0.3536,NA,-0.4397,0.4133,3
Oxfendazole,NA,0.4729,0.497,0.382,NA,-0.5237,0.45063333333333333,2
Alprazolam,NA,0.4727,NA,0.429,NA,-0.414,0.45085,3
BRD-K30563708,NA,0.4726,NA,NA,0.3898,-0.4325,0.43120000000000003,3
UNC1215,NA,0.4726,NA,0.4606,0.3534,-0.4351,0.4288666666666667,2
MLS000057540,NA,0.4725,0.3662,0.4358,0.3456,-0.4629,0.405025,1
BI-2536,NA,0.4722,0.6624,0.3776,0.3524,-0.4109,0.46615,1
Tacrine,NA,0.4718,NA,0.4108,NA,-0.478,0.4413,3
N6-Methyladenosine,NA,0.4714,NA,0.3571,0.4194,-0.5336,0.41596666666666665,2
100599-27-7,NA,0.4712,0.3758,NA,NA,-0.4233,0.4235,3
Ziprasidone,NA,0.4702,0.436,0.3714,NA,-0.4531,0.42586666666666667,2
BRD-K52149447,NA,0.4702,NA,NA,0.3932,-0.4356,0.4317,3
Hycanthone,NA,0.4701,0.3535,NA,NA,-0.3409,0.4118,3
GR-79236,NA,0.4696,NA,NA,0.3249,-0.4341,0.39725,3
BRD-K30393343,NA,0.4696,NA,NA,0.4172,-0.411,0.4434,3
GNF-PF-1339,NA,0.4695,0.5075,NA,0.3852,-0.3504,0.4540666666666666,2
GR-89696,NA,0.4692,NA,0.3843,NA,-0.4094,0.42674999999999996,3
CHEMBL1992500,NA,0.468,NA,0.484,NA,-0.4096,0.476,3
201038-74-6,NA,0.4669,NA,0.4081,0.351,-0.4305,0.4086666666666667,2
Hydroflumethiazide,NA,0.4666,NA,0.3531,0.4487,-0.389,0.4228,2
Liranaftate,NA,0.466,NA,0.3255,NA,-0.3655,0.39575000000000005,3
MLS000089581,NA,0.4659,0.3897,NA,0.3821,-0.4135,0.41256666666666664,2
SA-1921085,NA,0.4656,0.7324,NA,NA,-0.5235,0.599,3
BRD-K72913953,NA,0.4651,NA,0.4103,NA,-0.4446,0.4377,3
MLS001173561,NA,0.4648,0.432,NA,0.4327,-0.4508,0.44316666666666665,2
AC1OAV9H,NA,0.4647,0.605,NA,NA,-0.3297,0.53485,3
PF 543,NA,0.4645,0.6199,NA,NA,-0.7162,0.5422,3
BRD-K75128590-001-01-8,NA,0.4644,NA,NA,0.3581,-0.4595,0.41125,3
Taselisib,NA,0.4637,0.3547,NA,0.3548,-0.4273,0.3910666666666667,2
NCGC00092314-01,NA,0.4633,0.4474,0.3616,0.4403,-0.3544,0.42815000000000003,1
BRD-K11977286,NA,0.463,NA,0.3599,NA,-0.5613,0.41145,3
ABACAVIR SULFATE,NA,0.4627,0.376,NA,0.3889,-0.3263,0.4092,2
Valsartan,NA,0.4622,0.3736,0.3556,0.3447,-0.4089,0.384025,1
BRD-K04695623,NA,0.4619,0.3906,NA,NA,-0.323,0.42625,3
"Forskolin, NKH477",NA,0.4618,0.3461,NA,NA,-0.3932,0.40395000000000003,3
GSK429286A,NA,0.4617,0.6584,0.4514,0.3551,-0.3718,0.48165,1
Exemestane,NA,0.4616,0.4272,NA,NA,-0.3353,0.4444,3
Vidofludimus,NA,0.4613,0.4749,0.3227,NA,-0.3955,0.4196333333333333,2
Isradipine,NA,0.4611,NA,0.3942,NA,-0.4117,0.42765,3
ZK 164015,NA,0.461,0.5407,NA,NA,-0.3366,0.50085,3
CHEMDIV1_016684,NA,0.4607,0.5146,NA,NA,-0.4771,0.48765,3
Chloroguanide,NA,0.4606,0.3688,0.5438,0.3917,-0.4329,0.441225,1
SPECTRUM3_001992,NA,0.4597,0.5071,0.3374,0.3604,-0.4464,0.41615,1
Carbonyl Cyanide M-Chlorophenylhydrazone,NA,0.4596,0.4277,0.3385,0.325,-0.3807,0.38770000000000004,1
Bifemelane,NA,0.459,0.5872,NA,NA,-0.4553,0.5231,3
UNII-CVL1685GPH,NA,0.4577,0.3411,NA,0.3715,-0.3437,0.3901,2
Glutamine,NA,0.4576,0.3345,0.4473,NA,-0.5071,0.41313333333333335,2
MRE-269,NA,0.4575,NA,0.3851,NA,-0.3341,0.4213,3
SUGA2_000514,NA,0.4573,0.3558,NA,NA,-0.4459,0.40654999999999997,3
SPECTRUM_000715,NA,0.4573,NA,0.3321,0.424,-0.4143,0.40446666666666664,2
Cilastatin,NA,0.4569,NA,0.3707,NA,-0.4619,0.41379999999999995,3
BRD-K94412749,NA,0.4564,NA,0.4021,NA,-0.4556,0.42925,3
PRX-08066 Maleic acid,NA,0.4564,0.3672,0.3866,0.407,-0.4241,0.4043,1
BRD-K87387614,NA,0.4554,0.5515,0.3387,0.4561,-0.3274,0.450425,1
Etilefrine,NA,0.455,0.4415,NA,NA,-0.3958,0.44825000000000004,3
979-32-8,NA,0.4546,NA,0.348,NA,-0.4234,0.4013,3
6266-99-5,NA,0.4545,0.5848,0.4401,0.4893,-0.3725,0.49217500000000003,1
Etoposide,NA,0.4544,0.6744,NA,NA,-0.3612,0.5644,3
MLS003568130,NA,0.4543,0.8016,0.382,NA,-0.325,0.5459666666666667,2
MLS003129922,NA,0.4533,NA,NA,0.4967,-0.3275,0.475,3
Zuclomiphene,NA,0.4523,0.8455,0.398,NA,-0.3404,0.5652666666666667,2
Byssochlamic acid,NA,0.4522,NA,0.3868,NA,-0.4445,0.4195,3
Anandamide,NA,0.4515,0.351,0.3815,NA,-0.5074,0.39466666666666667,2
CID 75060944,NA,0.4514,0.6189,0.3815,NA,-0.3403,0.4839333333333333,2
Alaproclate,NA,0.4513,0.3877,0.3596,NA,-0.3841,0.3995333333333333,2
Trovafloxacin mesylate,NA,0.4511,0.4308,NA,NA,-0.3239,0.44095,3
Papaverine,NA,0.451,NA,0.4803,0.3931,-0.4094,0.4414666666666667,2
MLS002607797,NA,0.4509,0.5076,0.488,0.4299,-0.3288,0.4691,1
Cobimetinib,NA,0.4506,0.4728,NA,NA,-0.4011,0.4617,3
Aloisine,NA,0.4504,0.4539,NA,NA,-0.3941,0.45215000000000005,3
BRD-K75035820,NA,0.4501,NA,0.6489,0.3732,-0.438,0.49073333333333335,2
SA-1939938,NA,0.449,0.4257,NA,NA,-0.4419,0.43735,3
BRD-K26484692,NA,0.4488,NA,0.3242,NA,-0.3336,0.38649999999999995,3
LY2801653,NA,0.4483,0.3599,0.3466,NA,-0.3352,0.38493333333333335,2
BRD-K94193354,NA,0.448,NA,0.413,NA,-0.4321,0.4305,3
CHEMBL2142321,NA,0.4474,0.5542,NA,0.3255,-0.3358,0.4423666666666667,2
CHEMBL1270312,NA,0.4473,NA,0.3377,0.3435,-0.4422,0.37616666666666665,2
Obatoclax,NA,0.4472,0.4775,NA,0.351,-0.3885,0.4252333333333333,2
MLS001116157,NA,0.4469,0.3983,0.4853,0.3629,-0.3422,0.42335,1
GW501516,NA,0.4459,0.5152,NA,NA,-0.378,0.48055000000000003,3
NCGC00018102-06,NA,0.4453,NA,0.389,0.3936,-0.425,0.4093,2
IKK Inhibitor VII,NA,0.4445,0.7112,0.3765,NA,-0.3349,0.5107333333333334,2
Quinelorane,NA,0.4442,NA,0.3671,NA,-0.4587,0.40564999999999996,3
CHEMBL2362396,NA,0.4437,0.4525,NA,NA,-0.4452,0.4481,3
Rilpivirine,NA,0.4426,0.4758,0.3788,NA,-0.3743,0.4324,2
MLS000698406,NA,0.4425,0.4814,NA,NA,-0.418,0.46194999999999997,3
MOXIDECTIN,NA,0.4419,0.3448,0.3535,0.3464,-0.3213,0.37165,1
MLS002264434,NA,0.4418,NA,0.3567,NA,-0.37,0.39925,3
Tyrphostin AG 879,NA,0.4417,0.3583,0.3328,0.405,-0.3351,0.38445,1
"Triazolothiadiazine, 8",NA,0.4416,0.4238,NA,NA,-0.4772,0.4327,3
RO 90-7501,NA,0.4412,0.432,NA,0.417,-0.365,0.43006666666666665,2
PCL2_000057,NA,0.4407,0.811,NA,0.386,-0.3254,0.5459,2
Clofibrate,NA,0.4403,NA,NA,0.3921,-0.4955,0.4162,3
SMR000146610,NA,0.4402,NA,NA,0.3441,-0.4097,0.39215,3
AC1OAATK,NA,0.4399,0.4371,0.3427,NA,-0.3693,0.4065666666666667,2
BRD-K27151060,NA,0.4398,0.4952,NA,NA,-0.3364,0.4675,3
Dextrorphan,NA,0.4396,NA,NA,0.3794,-0.409,0.4095,3
SA-90030,NA,0.4388,0.5326,NA,NA,-0.3756,0.4857,3
Dacarbazine,NA,0.4387,NA,0.4598,0.3262,-0.3772,0.40823333333333334,2
SA-1921599,NA,0.4382,0.3567,NA,NA,-0.5017,0.39744999999999997,3
BRD-K70875408,NA,0.4372,NA,0.3218,NA,-0.409,0.37949999999999995,3
CHEMBL323994,NA,0.437,0.5307,0.3736,0.4221,-0.3291,0.44084999999999996,1
BRD-K47825575,NA,0.4369,0.3425,NA,NA,-0.4736,0.38970000000000005,3
KUC103903N,NA,0.4369,0.4338,0.4244,0.5493,-0.3595,0.4611,1
BRD-K79793579,NA,0.4363,0.3704,0.3943,NA,-0.5484,0.4003333333333333,2
BRD-K60757524,NA,0.4362,NA,0.3403,0.3427,-0.3327,0.37306666666666666,2
SCHEMBL3363896,NA,0.4358,NA,0.4207,NA,-0.4702,0.42825,3
Actinomycin-D,NA,0.4356,0.3415,NA,NA,-0.5085,0.38855,3
"3-Tropanyl-3,5-dichlorobenzoate",NA,0.4353,0.6678,0.3239,0.3308,-0.6266,0.43945,1
Radezolid,NA,0.4352,NA,0.3408,0.3483,-0.5159,0.37476666666666664,2
NCGC00167821-01,NA,0.435,0.3519,NA,0.3921,-0.4258,0.393,2
Torsemide,NA,0.4348,0.4302,0.395,0.4637,-0.4131,0.430925,1
etoposide,NA,0.4345,0.5898,0.3541,NA,-0.3226,0.4594666666666667,2
BIO2_000376,NA,0.4344,NA,0.3826,NA,-0.4385,0.4085,3
T-0156,NA,0.4336,NA,0.5214,NA,-0.4365,0.4775,3
Hemado,NA,0.433,NA,0.6967,NA,-0.4106,0.56485,3
MLS001065864,NA,0.4329,NA,NA,0.3455,-0.3389,0.3892,3
MLS-0435432.0001,NA,0.4326,0.4261,NA,0.4076,-0.3577,0.4221,2
Nimesulide,NA,0.4321,0.3279,0.3436,NA,-0.4477,0.3678666666666667,2
BRD-K57200229-001-01-6,NA,0.4308,NA,0.3551,0.5626,-0.4588,0.4495,2
Romidepsin,NA,0.4308,0.4162,NA,NA,-0.3258,0.4235,3
Bupropion,NA,0.4306,NA,0.3887,0.4486,-0.4197,0.4226333333333333,2
MG-132,NA,0.4306,0.5754,0.4124,0.421,-0.3211,0.45985,1
CHEMBL1513361,NA,0.43,NA,NA,0.3385,-0.4369,0.38425,3
MEGXP0_000831,NA,0.4295,0.3252,NA,NA,-0.4175,0.37734999999999996,3
BRD-K04534322,NA,0.4295,0.5666,NA,NA,-0.3689,0.49805,3
Anacardic acid,NA,0.4293,NA,0.4696,0.3397,-0.3517,0.41286666666666666,2
GNF-PF-159,NA,0.4288,0.5347,NA,NA,-0.4,0.48175,3
CHEMBL2131444,NA,0.4285,0.6478,NA,NA,-0.4138,0.53815,3
NCGC00172397-01,NA,0.4284,0.5263,NA,0.3316,-0.3672,0.4287666666666667,2
Yohimbine,NA,0.4282,NA,0.407,NA,-0.4368,0.41759999999999997,3
SCHEMBL13991002,NA,0.4276,NA,0.3355,0.3421,-0.4195,0.3684,2
Relcovaptan,NA,0.4275,0.5133,0.5724,NA,-0.4065,0.5044,2
BRD-K95285735,NA,0.4266,0.3668,0.3737,NA,-0.3933,0.38903333333333334,2
Abexinostat,NA,0.4263,0.4455,NA,0.3725,-0.3227,0.4147666666666667,2
17-DMAG (Alvespimycin) HCl,NA,0.4259,0.5103,0.3298,0.3302,-0.3263,0.39905,1
GDC-0980 (RG7422),NA,0.4253,0.4117,NA,0.4452,-0.3411,0.4274,2
131780-47-7,NA,0.425,NA,0.662,0.4508,-0.4402,0.5126,2
NCH-51,NA,0.4248,0.5668,NA,NA,-0.4373,0.4958,3
TW 37,NA,0.4244,0.551,NA,0.3817,-0.3267,0.4523666666666667,2
SB 242235,NA,0.4244,0.3846,0.3315,0.3348,-0.4117,0.368825,1
BMY-14802,NA,0.4239,0.3561,NA,0.3441,-0.4308,0.37470000000000003,2
MLS003129486,NA,0.4238,NA,0.5341,NA,-0.3241,0.47895,3
"6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate",NA,0.4238,0.369,NA,NA,-0.3476,0.3964,3
BRD-K43194109,NA,0.4237,NA,NA,0.4133,-0.4683,0.4185,3
AZD8931 (Sapitinib),NA,0.4235,NA,NA,0.4229,-0.4213,0.4232,3
Tioconazole,NA,0.4234,0.4297,0.5399,0.3514,-0.6167,0.43610000000000004,1
Rutin,NA,0.4234,NA,0.406,NA,-0.4368,0.4147,3
BRD-K40949493,NA,0.4229,0.3569,NA,0.3572,-0.4397,0.379,2
AC1NS4S0,NA,0.4228,0.449,NA,0.5359,-0.3582,0.46923333333333334,2
Mercaptopurine,NA,0.4227,NA,NA,0.4679,-0.3291,0.44530000000000003,3
Ornidazole,NA,0.422,NA,0.402,NA,-0.4105,0.41200000000000003,3
"2-Phenylethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",NA,0.4217,0.4991,NA,0.3604,-0.36870000000000003,0.42706666666666665,2
CHEMBL3400874,NA,0.4215,0.3717,NA,0.3426,-0.4273,0.3786,2
CHEMBL2130568,NA,0.4214,0.5127,NA,0.3861,-0.3341,0.44006666666666666,2
Tezampanel,NA,0.4214,NA,0.3498,0.3362,-0.6872,0.3691333333333333,2
Licarbazepine,NA,0.4212,0.3562,0.3216,NA,-0.4448,0.36633333333333334,2
Nevirapine,NA,0.4209,NA,0.3852,NA,-0.3407,0.40305,3
CB7950998,NA,0.4208,0.3859,NA,NA,-0.4579,0.40335,3
CHEMBL2001494,NA,0.4208,0.3483,0.3959,NA,-0.492,0.3883333333333333,2
PK04_098258,NA,0.4207,0.484,NA,NA,-0.3449,0.45235000000000003,3
MLS000682490,NA,0.4207,0.8065,NA,NA,-0.3379,0.6136,3
Iodoacetic acid,NA,0.4205,0.4804,NA,NA,-0.3304,0.45045,3
BRD-K78633583,NA,0.4203,0.3306,NA,NA,-0.3236,0.37545,3
MLS001172197,NA,0.4199,0.7099,NA,NA,-0.526,0.5649,3
MLS002703293,NA,0.4199,0.3488,NA,0.3576,-0.4231,0.37543333333333334,2
Aminosalicylic acid,NA,0.4198,0.3795,0.4079,NA,-0.4094,0.4024,2
Lofexidine,NA,0.4195,0.3276,0.335,NA,-0.3264,0.3607,2
BRD-K60636255,NA,0.4191,NA,0.3541,NA,-0.5133,0.3866,3
Dioxybenzone,NA,0.419,0.3548,0.4422,NA,-0.5374,0.4053333333333333,2
ALD1-H_000967,NA,0.4185,0.3781,NA,NA,-0.4206,0.3983,3
BRD-K78559095,NA,0.4184,NA,NA,0.3541,-0.4635,0.38625,3
SDZ-201106,NA,0.418,0.4449,0.4992,0.3284,-0.4497,0.42262500000000003,1
Cdc,NA,0.4164,0.4176,0.4454,NA,-0.3411,0.42646666666666666,2
Remoxipride,NA,0.4163,NA,NA,0.3835,-0.3789,0.39990000000000003,3
AC1MOZHK,NA,0.4161,NA,0.3476,NA,-0.3748,0.38185,3
BRD-K41700431,NA,0.4161,0.7107,NA,NA,-0.3849,0.5634,3
Primidone,NA,0.4159,NA,0.401,NA,-0.3263,0.40845,3
Andreson,NA,0.4157,NA,0.4161,NA,-0.4323,0.41590000000000005,3
Halofantrine,NA,0.4148,0.7001,NA,NA,-0.3334,0.55745,3
Benzbromarone,NA,0.4142,0.3685,0.4914,NA,-0.5122,0.4247,2
RG 13022,NA,0.4135,0.4422,0.3524,NA,-0.3598,0.4027,2
BRD-K04076294,NA,0.4125,0.4069,NA,NA,-0.3586,0.40969999999999995,3
MLS003126520,NA,0.412,NA,0.3267,0.3757,-0.4225,0.37146666666666667,2
Cladribine,NA,0.4116,0.7052,0.4295,0.4652,-0.3341,0.502875,1
MLS002607669,NA,0.4109,NA,0.3267,NA,-0.6192,0.3688,3
BRD-K24656059,NA,0.4108,NA,0.3686,NA,-0.4234,0.3897,3
BRD-K76073118,NA,0.4106,0.329,NA,NA,-0.3704,0.3698,3
Methandriol,NA,0.4104,0.3992,NA,NA,-0.4334,0.4048,3
Nylidrin,NA,0.41,0.4216,0.3587,NA,-0.326,0.39676666666666666,2
BRD-K06574200,NA,0.4099,NA,0.4044,NA,-0.4986,0.40715,3
GW305074X,NA,0.4098,0.4333,NA,0.3512,-0.3505,0.3981,2
Dipivefrin,NA,0.4098,0.5156,0.3286,NA,-0.3744,0.418,2
Vardenafil,NA,0.4098,NA,0.418,NA,-0.4952,0.4139,3
SCHEMBL13586708,NA,0.4097,0.3287,NA,NA,-0.4777,0.3692,3
CAM-9-021,NA,0.4096,NA,0.3436,NA,-0.4852,0.37660000000000005,3
RS-17053,NA,0.4095,0.8176,NA,NA,-0.3675,0.61355,3
Tyrphostin AG 126,NA,0.4095,NA,0.3571,0.4491,-0.4223,0.40523333333333333,2
MLS003129313,NA,0.4092,NA,0.347,NA,-0.7422,0.3781,3
UNC0638,NA,0.4091,0.7045,0.5383,0.3607,-0.4373,0.50315,1
448906-42-1,NA,0.4086,0.4955,NA,NA,-0.3595,0.45205,3
Balicatib,NA,0.4083,0.3456,0.4272,NA,-0.4209,0.3937,2
ST50411348,NA,0.4081,0.456,0.3386,NA,-0.4738,0.40090000000000003,2
Propylthiouracil,NA,0.408,NA,0.4984,0.3606,-0.4489,0.42233333333333334,2
sorafenib,NA,0.408,0.3721,0.4238,0.3458,-0.3269,0.387425,1
Anagrelide,NA,0.4079,0.3385,NA,NA,-0.3231,0.3732,3
Kolestevan,NA,0.4079,0.7023,NA,NA,-0.3416,0.5551,3
SA-432137,NA,0.4076,NA,NA,0.3781,-0.4795,0.39285000000000003,3
Nitazoxanide,NA,0.4075,0.5351,0.3859,NA,-0.3878,0.44283333333333336,2
BRD-K00150267,NA,0.4074,0.3912,NA,NA,-0.4856,0.3993,3
BRD-K01621458,NA,0.4062,0.496,NA,0.3227,-0.3567,0.4083,2
CHEMBL2002102,NA,0.4061,0.5572,NA,0.3269,-0.3282,0.4300666666666667,2
Tegaserod,NA,0.4056,0.7437,NA,0.3515,-0.4659,0.5002666666666666,2
AC480 (BMS-599626),NA,0.4054,0.8437,NA,NA,-0.3852,0.6245499999999999,3
RO 08-2750,NA,0.4053,NA,0.4134,NA,-0.3542,0.40935,3
SA-1919918,NA,0.4042,NA,NA,0.3694,-0.4365,0.38680000000000003,3
RO-316233,NA,0.4042,0.3816,0.4639,NA,-0.3637,0.41656666666666664,2
Rhizocarpic-acid,NA,0.4042,0.3229,NA,NA,-0.4316,0.36355000000000004,3
BRD-K80852934,NA,0.4042,0.3441,NA,0.3575,-0.4629,0.3686,2
SCHEMBL16065773,NA,0.4041,0.5408,0.3751,NA,-0.4207,0.44,2
Isomammeisin,NA,0.4038,NA,0.4089,NA,-0.3422,0.40635,3
COT Inhibitor-2,NA,0.4037,0.7261,0.4291,0.4013,-0.331,0.49005,1
CHEMBL599255,NA,0.4036,0.3629,NA,NA,-0.339,0.38325,3
CHEMBL3188986,NA,0.4036,0.6745,NA,NA,-0.3566,0.53905,3
HG-5-88-01,NA,0.4035,0.4659,NA,NA,-0.3347,0.4347,3
Betaescin,NA,0.4035,0.3742,NA,NA,-0.4501,0.38885000000000003,3
CHEMBL2361406,NA,0.4029,0.4382,NA,NA,-0.3849,0.42055,3
MDL 29951,NA,0.4029,NA,NA,0.3717,-0.4724,0.3873,3
ZINC150345845,NA,0.4023,0.5056,NA,NA,-0.3255,0.45395,3
"Triazolothiadiazine, 22",NA,0.4021,NA,0.4797,NA,-0.3346,0.4409,3
2-(Biphenyl-4-ylsulfonamido)pentanedioic acid,NA,0.402,0.3842,NA,NA,-0.5706,0.3931,3
CHEMBL2139663,NA,0.4019,0.5025,NA,NA,-0.3274,0.45219999999999994,3
CHEMBL2057941,NA,0.4014,0.3433,0.5605,0.3899,-0.336,0.423775,1
Ketanserin,NA,0.4013,NA,0.3605,NA,-0.4678,0.3809,3
(2R)-3-(4-Cyanophenoxy)-n-[4-cyano-3-(trifluoromethyl)phenyl]-2-hydroxy-2-methylpropanamide,NA,0.401,0.3884,NA,0.4053,-0.3533,0.39823333333333333,2
TRIENTINE HYDROCHLORIDE,NA,0.4009,NA,NA,0.3313,-0.4248,0.3661,3
NSC126859,NA,0.4005,NA,0.3907,NA,-0.47,0.3956,3
AC1NX97Q,NA,0.4005,NA,0.4217,NA,-0.412,0.4111,3
396129-53-6,NA,0.4003,0.403,0.3984,NA,-0.5293,0.4005666666666667,2
BRD-A01645196,NA,0.4002,0.4566,NA,NA,-0.3569,0.4284,3
Chloroxine,NA,0.4002,0.4989,NA,NA,-0.349,0.44955,3
nicardipine,NA,0.4,NA,NA,0.3481,-0.5928,0.37405,3
CHEMBL2356746,NA,0.3999,NA,0.3524,NA,-0.4191,0.37615,3
BRD-K29251608,NA,0.3987,0.3637,0.3225,NA,-0.3374,0.36163333333333336,2
Fingolimod (FTY720) HCl,NA,0.3968,0.6058,NA,NA,-0.7179,0.5013,3
ZINC01792951,NA,0.3957,0.4913,NA,NA,-0.6574,0.4435,3
MLS002264388,NA,0.3957,0.6465,0.4489,0.3911,-0.3304,0.47055,1
Beta-Narcotine,NA,0.3957,NA,0.3964,NA,-0.5356,0.39605,3
Topiramate,NA,0.3953,0.6844,NA,0.3236,-0.4142,0.46776666666666666,2
