compound,azt,los,nib,quine,vir,similarity,meansim,nas
LY2090314,NA,0.4745,0.4017,NA,NA,-0.4938,0.4381,3
Cefuroxime,NA,0.4745,NA,0.3707,0.3408,-0.6472,0.3953333333333333,2
Estrone,NA,0.4743,0.3709,0.3481,NA,-0.6274,0.39776666666666666,2
BRD-K92923799-001-01-0,NA,0.4731,0.3772,0.3377,NA,-0.5219,0.396,2
Nizatidine,NA,0.473,NA,0.3536,NA,-0.6901,0.4133,3
Oxfendazole,NA,0.4729,0.497,0.382,NA,-0.5091,0.45063333333333333,2
BRD-K30563708,NA,0.4726,NA,NA,0.3898,-0.8631,0.43120000000000003,3
UNC1215,NA,0.4726,NA,0.4606,0.3534,-0.6119,0.4288666666666667,2
MLS000057540,NA,0.4725,0.3662,0.4358,0.3456,-0.6677,0.405025,1
BI-2536,NA,0.4722,0.6624,0.3776,0.3524,-0.4848,0.46615,1
MLS002264383,NA,0.472,NA,0.4127,NA,-0.642,0.44235,3
CHEMBL2358826,NA,0.472,0.4907,0.3315,0.4339,-0.5551,0.432025,1
LY2228820,NA,0.4719,0.6206,NA,NA,-0.6397,0.54625,3
Tacrine,NA,0.4718,NA,0.4108,NA,-0.6173,0.4413,3
N6-Methyladenosine,NA,0.4714,NA,0.3571,0.4194,-0.6408,0.41596666666666665,2
Ziprasidone,NA,0.4702,0.436,0.3714,NA,-0.4818,0.42586666666666667,2
Hycanthone,NA,0.4701,0.3535,NA,NA,-0.733,0.4118,3
GR-79236,NA,0.4696,NA,NA,0.3249,-0.6628,0.39725,3
BRD-K30393343,NA,0.4696,NA,NA,0.4172,-0.7025,0.4434,3
GNF-PF-1339,NA,0.4695,0.5075,NA,0.3852,-0.4956,0.4540666666666666,2
GR-89696,NA,0.4692,NA,0.3843,NA,-0.6375,0.42674999999999996,3
CHEMBL1992500,NA,0.468,NA,0.484,NA,-0.7667,0.476,3
201038-74-6,NA,0.4669,NA,0.4081,0.351,-0.6244,0.4086666666666667,2
Hydroflumethiazide,NA,0.4666,NA,0.3531,0.4487,-0.5785,0.4228,2
Liranaftate,NA,0.466,NA,0.3255,NA,-0.5145,0.39575000000000005,3
MLS000089581,NA,0.4659,0.3897,NA,0.3821,-0.5209,0.41256666666666664,2
Proadifen,NA,0.4652,0.443,0.7303,NA,-0.6968,0.5461666666666667,2
BRD-K72913953,NA,0.4651,NA,0.4103,NA,-0.7261,0.4377,3
AC1OAV9H,NA,0.4647,0.605,NA,NA,-0.5985,0.53485,3
PF 543,NA,0.4645,0.6199,NA,NA,-0.7754,0.5422,3
BRD-K75128590-001-01-8,NA,0.4644,NA,NA,0.3581,-0.6392,0.41125,3
Taselisib,NA,0.4637,0.3547,NA,0.3548,-0.5472,0.3910666666666667,2
BRD-K11977286,NA,0.463,NA,0.3599,NA,-0.5988,0.41145,3
Valsartan,NA,0.4622,0.3736,0.3556,0.3447,-0.6021,0.384025,1
BRD-K04695623,NA,0.4619,0.3906,NA,NA,-0.555,0.42625,3
"Forskolin, NKH477",NA,0.4618,0.3461,NA,NA,-0.8074,0.40395000000000003,3
GSK429286A,NA,0.4617,0.6584,0.4514,0.3551,-0.501,0.48165,1
Isradipine,NA,0.4611,NA,0.3942,NA,-0.6548,0.42765,3
ZK 164015,NA,0.461,0.5407,NA,NA,-0.561,0.50085,3
W 7,NA,0.4607,0.742,NA,NA,-0.6421,0.60135,3
BRD-K60732356,NA,0.4607,0.3582,NA,NA,-0.6491,0.40945,3
ST070518,NA,0.4606,NA,NA,0.3418,-0.7828,0.4012,3
Chloroguanide,NA,0.4606,0.3688,0.5438,0.3917,-0.6951,0.441225,1
SMR000132203,NA,0.4601,0.5163,0.3318,NA,-0.6134,0.43606666666666666,2
SPECTRUM3_001992,NA,0.4597,0.5071,0.3374,0.3604,-0.4881,0.41615,1
Carbonyl Cyanide M-Chlorophenylhydrazone,NA,0.4596,0.4277,0.3385,0.325,-0.5249,0.38770000000000004,1
Carbonyl Cyanide M-Chlorophenylhydrazone,NA,0.4596,0.4277,0.3385,0.325,-0.5249,0.38770000000000004,1
Bifemelane,NA,0.459,0.5872,NA,NA,-0.6217,0.5231,3
BRD-K28782753,NA,0.4587,0.5588,NA,NA,-0.9108,0.50875,3
UNII-CVL1685GPH,NA,0.4577,0.3411,NA,0.3715,-0.4923,0.3901,2
Carbetocin,NA,0.4576,NA,0.3392,NA,-0.707,0.3984,3
Glutamine,NA,0.4576,0.3345,0.4473,NA,-0.6315,0.41313333333333335,2
MRE-269,NA,0.4575,NA,0.3851,NA,-0.6168,0.4213,3
DIMETHYL FUMARATE,NA,0.4572,0.4663,0.512,NA,-0.634,0.4785,2
Cilastatin,NA,0.4569,NA,0.3707,NA,-0.6483,0.41379999999999995,3
Naproxen,NA,0.4565,NA,0.3717,NA,-0.6389,0.4141,3
BRD-K94412749,NA,0.4564,NA,0.4021,NA,-0.7161,0.42925,3
PRX-08066 Maleic acid,NA,0.4564,0.3672,0.3866,0.407,-0.6429,0.4043,1
TOCRIS-0930,NA,0.4564,NA,0.3597,NA,-0.6365,0.40805,3
SA-424371,NA,0.4562,NA,0.3697,NA,-0.625,0.41295,3
BRD-K87387614,NA,0.4554,0.5515,0.3387,0.4561,-0.4761,0.450425,1
6266-99-5,NA,0.4545,0.5848,0.4401,0.4893,-0.6196,0.49217500000000003,1
BRD-K48222931,NA,0.4537,NA,0.5067,NA,-0.7397,0.4802,3
CID 46937231,NA,0.4527,0.7353,NA,NA,-0.5268,0.594,3
Zuclomiphene,NA,0.4523,0.8455,0.398,NA,-0.5208,0.5652666666666667,2
Byssochlamic acid,NA,0.4522,NA,0.3868,NA,-0.7384,0.4195,3
Anandamide,NA,0.4515,0.351,0.3815,NA,-0.6115,0.39466666666666667,2
CID 75060944,NA,0.4514,0.6189,0.3815,NA,-0.6778,0.4839333333333333,2
Alaproclate,NA,0.4513,0.3877,0.3596,NA,-0.6441,0.3995333333333333,2
Trovafloxacin mesylate,NA,0.4511,0.4308,NA,NA,-0.6252,0.44095,3
Papaverine,NA,0.451,NA,0.4803,0.3931,-0.4753,0.4414666666666667,2
CHEMDIV3_000020,NA,0.4507,NA,0.3532,0.3242,-0.7067,0.37603333333333333,2
Cobimetinib,NA,0.4506,0.4728,NA,NA,-0.6168,0.4617,3
Aloisine,NA,0.4504,0.4539,NA,NA,-0.6923,0.45215000000000005,3
CHEMBL490083,NA,0.4503,NA,NA,0.3828,-0.7046,0.41655,3
BRD-K75035820,NA,0.4501,NA,0.6489,0.3732,-0.4784,0.49073333333333335,2
SA-1922261,NA,0.449,0.3958,0.3622,NA,-0.5496,0.4023333333333333,2
SA-1939938,NA,0.449,0.4257,NA,NA,-0.6626,0.43735,3
175203-39-1,NA,0.4489,NA,NA,0.3924,-0.6518,0.42065,3
BRD-K26484692,NA,0.4488,NA,0.3242,NA,-0.6319,0.38649999999999995,3
LY2801653,NA,0.4483,0.3599,0.3466,NA,-0.5988,0.38493333333333335,2
BRD-K94193354,NA,0.448,NA,0.413,NA,-0.5005,0.4305,3
CHEMBL2142321,NA,0.4474,0.5542,NA,0.3255,-0.7092,0.4423666666666667,2
CHEMBL1270312,NA,0.4473,NA,0.3377,0.3435,-0.628,0.37616666666666665,2
Obatoclax,NA,0.4472,0.4775,NA,0.351,-0.5269,0.4252333333333333,2
MLS001116157,NA,0.4469,0.3983,0.4853,0.3629,-0.6466,0.42335,1
Epothilone A,NA,0.446,0.4235,NA,NA,-0.6148,0.43474999999999997,3
GW501516,NA,0.4459,0.5152,NA,NA,-0.6375,0.48055000000000003,3
17-Hydroxyandrost-4-en-3-one,NA,0.4459,0.3843,NA,NA,-0.4772,0.4151,3
T6241472,NA,0.4454,NA,NA,0.3848,-0.854,0.4151,3
Cotinine,NA,0.4453,NA,0.429,0.343,-0.6719,0.40576666666666666,2
NCGC00018102-06,NA,0.4453,NA,0.389,0.3936,-0.7111,0.4093,2
IKK Inhibitor VII,NA,0.4445,0.7112,0.3765,NA,-0.4779,0.5107333333333334,2
Quinelorane,NA,0.4442,NA,0.3671,NA,-0.77,0.40564999999999996,3
CHEMBL2362396,NA,0.4437,0.4525,NA,NA,-0.7638,0.4481,3
"1-(4-Amino-1,2,5-oxadiazol-3-yl)-5-(azepan-1-ylmethyl)-n-[(2-ethoxyphenyl)methylideneamino]triazole-4-carboxamide",NA,0.4433,NA,0.327,NA,-0.7196,0.38515,3
Rilpivirine,NA,0.4426,0.4758,0.3788,NA,-0.5129,0.4324,2
MOXIDECTIN,NA,0.4419,0.3448,0.3535,0.3464,-0.5937,0.37165,1
MLS002264434,NA,0.4418,NA,0.3567,NA,-0.6363,0.39925,3
Tyrphostin AG 879,NA,0.4417,0.3583,0.3328,0.405,-0.4966,0.38445,1
"Triazolothiadiazine, 8",NA,0.4416,0.4238,NA,NA,-0.7505,0.4327,3
RO 90-7501,NA,0.4412,0.432,NA,0.417,-0.5251,0.43006666666666665,2
PCL2_000057,NA,0.4407,0.811,NA,0.386,-0.5722,0.5459,2
CTK8H3236,NA,0.4406,0.6729,0.3299,NA,-0.7369,0.48113333333333336,2
Clofibrate,NA,0.4403,NA,NA,0.3921,-0.6118,0.4162,3
SMR000146610,NA,0.4402,NA,NA,0.3441,-0.6698,0.39215,3
AC1OAATK,NA,0.4399,0.4371,0.3427,NA,-0.6328,0.4065666666666667,2
BRD-K27151060,NA,0.4398,0.4952,NA,NA,-0.7317,0.4675,3
Dextrorphan,NA,0.4396,NA,NA,0.3794,-0.678,0.4095,3
MLS000094380,NA,0.4389,0.4409,0.3338,NA,-0.6339,0.40453333333333336,2
Dacarbazine,NA,0.4387,NA,0.4598,0.3262,-0.4847,0.40823333333333334,2
BRD-K84245233,NA,0.4383,0.3324,0.371,NA,-0.6143,0.38056666666666666,2
SA-1921599,NA,0.4382,0.3567,NA,NA,-0.6098,0.39744999999999997,3
Bongkrekic acid,NA,0.438,NA,0.441,NA,-0.603,0.4395,3
BRD-K98945308,NA,0.438,NA,NA,0.3222,-0.6032,0.3801,3
BRD-K23958338,NA,0.4376,NA,0.4087,0.4379,-0.8864,0.42806666666666665,2
BRD-K70875408,NA,0.4372,NA,0.3218,NA,-0.6153,0.37949999999999995,3
CHEMBL323994,NA,0.437,0.5307,0.3736,0.4221,-0.55,0.44084999999999996,1
BRD-K47825575,NA,0.4369,0.3425,NA,NA,-0.6359,0.38970000000000005,3
KUC103903N,NA,0.4369,0.4338,0.4244,0.5493,-0.5255,0.4611,1
BRD-K79793579,NA,0.4363,0.3704,0.3943,NA,-0.4792,0.4003333333333333,2
Topotecan,NA,0.4362,0.5928,0.3316,0.3211,-0.7268,0.420425,1
BRD-K60757524,NA,0.4362,NA,0.3403,0.3427,-0.687,0.37306666666666666,2
SCHEMBL3363896,NA,0.4358,NA,0.4207,NA,-0.5955,0.42825,3
Actinomycin-D,NA,0.4356,0.3415,NA,NA,-0.6497,0.38855,3
"3-Tropanyl-3,5-dichlorobenzoate",NA,0.4353,0.6678,0.3239,0.3308,-0.6185,0.43945,1
Radezolid,NA,0.4352,NA,0.3408,0.3483,-0.639,0.37476666666666664,2
NCGC00167821-01,NA,0.435,0.3519,NA,0.3921,-0.6744,0.393,2
Torsemide,NA,0.4348,0.4302,0.395,0.4637,-0.6889,0.430925,1
BIO2_000376,NA,0.4344,NA,0.3826,NA,-0.8318,0.4085,3
T-0156,NA,0.4336,NA,0.5214,NA,-0.6792,0.4775,3
Hemado,NA,0.433,NA,0.6967,NA,-0.7592,0.56485,3
MLS001065864,NA,0.4329,NA,NA,0.3455,-0.8421,0.3892,3
ST51024947,NA,0.4327,0.4898,NA,NA,-0.5575,0.46125,3
BRD-K12411600,NA,0.4327,NA,0.4689,NA,-0.6447,0.4508,3
MLS-0435432.0001,NA,0.4326,0.4261,NA,0.4076,-0.5371,0.4221,2
Nimesulide,NA,0.4321,0.3279,0.3436,NA,-0.6046,0.3678666666666667,2
Corvasal,NA,0.4321,NA,0.4112,NA,-0.6031,0.42164999999999997,3
AC1LGTHT,NA,0.4321,0.3865,NA,NA,-0.748,0.4093,3
BRD-K89479751,NA,0.432,0.3326,NA,NA,-0.6639,0.3823,3
CHEMBL1731235,NA,0.431,0.3251,NA,0.375,-0.6258,0.37703333333333333,2
BRD-K57200229-001-01-6,NA,0.4308,NA,0.3551,0.5626,-0.5383,0.4495,2
MLS003129654,NA,0.4308,NA,0.4003,NA,-0.7768,0.41555,3
BRD-K35932822,NA,0.4307,NA,0.4647,NA,-0.8335,0.4477,3
Bupropion,NA,0.4306,NA,0.3887,0.4486,-0.4987,0.4226333333333333,2
MG-132,NA,0.4306,0.5754,0.4124,0.421,-0.4742,0.45985,1
CHEMBL1513361,NA,0.43,NA,NA,0.3385,-0.6107,0.38425,3
MEGXP0_000831,NA,0.4295,0.3252,NA,NA,-0.7086,0.37734999999999996,3
BRD-K04534322,NA,0.4295,0.5666,NA,NA,-0.5697,0.49805,3
GNF-PF-159,NA,0.4288,0.5347,NA,NA,-0.6108,0.48175,3
NCGC00172397-01,NA,0.4284,0.5263,NA,0.3316,-0.5095,0.4287666666666667,2
CHEMBL3109370,NA,0.4284,NA,NA,0.3255,-0.4883,0.37695,3
Yohimbine,NA,0.4282,NA,0.407,NA,-0.5347,0.41759999999999997,3
SCHEMBL13991002,NA,0.4276,NA,0.3355,0.3421,-0.4899,0.3684,2
ST057710,NA,0.4275,0.3467,0.329,NA,-0.5119,0.36773333333333336,2
BRD-K55612480,NA,0.4272,0.7068,NA,NA,-0.6059,0.567,3
BRD-K95285735,NA,0.4266,0.3668,0.3737,NA,-0.6179,0.38903333333333334,2
Abexinostat,NA,0.4263,0.4455,NA,0.3725,-0.4813,0.4147666666666667,2
17-DMAG (Alvespimycin) HCl,NA,0.4259,0.5103,0.3298,0.3302,-0.5501,0.39905,1
BRD-K16714380,NA,0.4255,NA,NA,0.598,-0.6117,0.5117499999999999,3
MLS000408862,NA,0.4255,NA,NA,0.3228,-0.6432,0.37415,3
GDC-0980 (RG7422),NA,0.4253,0.4117,NA,0.4452,-0.6049,0.4274,2
131780-47-7,NA,0.425,NA,0.662,0.4508,-0.4764,0.5126,2
NCH-51,NA,0.4248,0.5668,NA,NA,-0.6273,0.4958,3
DH 97,NA,0.4245,NA,NA,0.3341,-0.7487,0.37929999999999997,3
KBIO2_001961,NA,0.4245,NA,NA,0.3424,-0.6235,0.38344999999999996,3
TW 37,NA,0.4244,0.551,NA,0.3817,-0.6192,0.4523666666666667,2
BRD-K40478655,NA,0.4244,NA,0.5041,NA,-0.7653,0.46425,3
BMY-14802,NA,0.4239,0.3561,NA,0.3441,-0.6119,0.37470000000000003,2
MLS003129486,NA,0.4238,NA,0.5341,NA,-0.6393,0.47895,3
"6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate",NA,0.4238,0.369,NA,NA,-0.7065,0.3964,3
BRD-K43194109,NA,0.4237,NA,NA,0.4133,-0.728,0.4185,3
AZD8931 (Sapitinib),NA,0.4235,NA,NA,0.4229,-0.6245,0.4232,3
Tioconazole,NA,0.4234,0.4297,0.5399,0.3514,-0.5159,0.43610000000000004,1
Rutin,NA,0.4234,NA,0.406,NA,-0.8308,0.4147,3
BRD-K40949493,NA,0.4229,0.3569,NA,0.3572,-0.475,0.379,2
AC1NS4S0,NA,0.4228,0.449,NA,0.5359,-0.4759,0.46923333333333334,2
Mercaptopurine,NA,0.4227,NA,NA,0.4679,-0.5027,0.44530000000000003,3
CHEMBL1700271,NA,0.4225,0.3677,0.451,NA,-0.6186,0.41373333333333334,2
MLS002264499,NA,0.4224,NA,0.3572,NA,-0.6498,0.38980000000000004,3
"2-Phenylethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",NA,0.4217,0.4991,NA,0.3604,-0.5123,0.42706666666666665,2
CHEMBL3400874,NA,0.4215,0.3717,NA,0.3426,-0.5465,0.3786,2
CHEMBL2130568,NA,0.4214,0.5127,NA,0.3861,-0.6119,0.44006666666666666,2
Tezampanel,NA,0.4214,NA,0.3498,0.3362,-0.635,0.3691333333333333,2
Licarbazepine,NA,0.4212,0.3562,0.3216,NA,-0.6754,0.36633333333333334,2
Nevirapine,NA,0.4209,NA,0.3852,NA,-0.6633,0.40305,3
CHEMBL2001494,NA,0.4208,0.3483,0.3959,NA,-0.6665,0.3883333333333333,2
PK04_098258,NA,0.4207,0.484,NA,NA,-0.7633,0.45235000000000003,3
BRD-K58191509,NA,0.4206,0.3752,NA,NA,-0.6746,0.3979,3
BRD-K89354557,NA,0.4203,0.5232,NA,NA,-0.8502,0.47175,3
BRD-K28026280-001-01-7,NA,0.4201,0.3643,NA,NA,-0.55,0.3922,3
MLS001172197,NA,0.4199,0.7099,NA,NA,-0.6813,0.5649,3
Lofexidine,NA,0.4195,0.3276,0.335,NA,-0.7069,0.3607,2
CHEMBL1271119,NA,0.4194,0.3952,0.3417,NA,-0.6225,0.38543333333333335,2
BRD-K60636255,NA,0.4191,NA,0.3541,NA,-0.6246,0.3866,3
Dioxybenzone,NA,0.419,0.3548,0.4422,NA,-0.6847,0.4053333333333333,2
BRD-K78559095,NA,0.4184,NA,NA,0.3541,-0.6904,0.38625,3
SDZ-201106,NA,0.418,0.4449,0.4992,0.3284,-0.6938,0.42262500000000003,1
Apomorphine,NA,0.4179,0.4594,0.4736,NA,-0.6081,0.4503,2
2-(Trifluoromethyl)phenothiazine,NA,0.4177,NA,0.4687,NA,-0.5415,0.44320000000000004,3
SA-423131,NA,0.417,NA,0.3406,0.36870000000000003,-0.4851,0.37543333333333334,2
BRD-K03641022,NA,0.4169,NA,0.3464,NA,-0.5129,0.38165,3
Cdc,NA,0.4164,0.4176,0.4454,NA,-0.5722,0.42646666666666666,2
CHEMBL2135417,NA,0.4164,0.3862,NA,0.342,-0.7037,0.38153333333333334,2
Remoxipride,NA,0.4163,NA,NA,0.3835,-0.5106,0.39990000000000003,3
BRD-K41700431,NA,0.4161,0.7107,NA,NA,-0.4988,0.5634,3
Andreson,NA,0.4157,NA,0.4161,NA,-0.649,0.41590000000000005,3
CGS-12066A,NA,0.4157,0.4002,NA,NA,-0.4923,0.40795000000000003,3
BRD4770,NA,0.415,NA,0.3447,0.3433,-0.5396,0.36766666666666664,2
Halofantrine,NA,0.4148,0.7001,NA,NA,-0.6385,0.55745,3
Benzbromarone,NA,0.4142,0.3685,0.4914,NA,-0.4948,0.4247,2
RG 13022,NA,0.4135,0.4422,0.3524,NA,-0.6996,0.4027,2
CHEMBL3182510,NA,0.4132,0.3462,NA,0.4071,-0.6258,0.38883333333333336,2
CCT 018159,NA,0.4127,0.4604,0.4737,NA,-0.6443,0.44893333333333335,2
BRD-K04076294,NA,0.4125,0.4069,NA,NA,-0.7163,0.40969999999999995,3
MLS003126520,NA,0.412,NA,0.3267,0.3757,-0.6745,0.37146666666666667,2
Cladribine,NA,0.4116,0.7052,0.4295,0.4652,-0.5486,0.502875,1
MLS001065858,NA,0.4115,0.5001,NA,NA,-0.7983,0.4558,3
NSC673332,NA,0.4115,NA,0.3778,NA,-0.7063,0.39465,3
BRD-K24656059,NA,0.4108,NA,0.3686,NA,-0.6933,0.3897,3
BRD-K76073118,NA,0.4106,0.329,NA,NA,-0.7336,0.3698,3
Nylidrin,NA,0.41,0.4216,0.3587,NA,-0.7085,0.39676666666666666,2
BRD-K06574200,NA,0.4099,NA,0.4044,NA,-0.6032,0.40715,3
GW305074X,NA,0.4098,0.4333,NA,0.3512,-0.6418,0.3981,2
Dipivefrin,NA,0.4098,0.5156,0.3286,NA,-0.527,0.418,2
Vardenafil,NA,0.4098,NA,0.418,NA,-0.6375,0.4139,3
SCHEMBL13586708,NA,0.4097,0.3287,NA,NA,-0.6071,0.3692,3
CAM-9-021,NA,0.4096,NA,0.3436,NA,-0.6259,0.37660000000000005,3
RS-17053,NA,0.4095,0.8176,NA,NA,-0.6531,0.61355,3
Tyrphostin AG 126,NA,0.4095,NA,0.3571,0.4491,-0.6702,0.40523333333333333,2
MLS003129313,NA,0.4092,NA,0.347,NA,-0.5066,0.3781,3
UNC0638,NA,0.4091,0.7045,0.5383,0.3607,-0.4834,0.50315,1
Allantoin,NA,0.4089,NA,0.3591,NA,-0.4808,0.384,3
Balicatib,NA,0.4083,0.3456,0.4272,NA,-0.5163,0.3937,2
VU0413807-2,NA,0.4082,0.5285,NA,NA,-0.6773,0.46835,3
ST50411348,NA,0.4081,0.456,0.3386,NA,-0.6611,0.40090000000000003,2
sorafenib,NA,0.408,0.3721,0.4238,0.3458,-0.5444,0.387425,1
Anagrelide,NA,0.4079,0.3385,NA,NA,-0.6263,0.3732,3
MLS003448143,NA,0.4078,0.4884,NA,NA,-0.8667,0.4481,3
Nitazoxanide,NA,0.4075,0.5351,0.3859,NA,-0.4881,0.44283333333333336,2
BRD-K00150267,NA,0.4074,0.3912,NA,NA,-0.8931,0.3993,3
BRD-K01621458,NA,0.4062,0.496,NA,0.3227,-0.5445,0.4083,2
BRN 1549781,NA,0.4061,0.55,NA,NA,-0.5361,0.47805000000000003,3
Tegaserod,NA,0.4056,0.7437,NA,0.3515,-0.5162,0.5002666666666666,2
AC480 (BMS-599626),NA,0.4054,0.8437,NA,NA,-0.6038,0.6245499999999999,3
RO 08-2750,NA,0.4053,NA,0.4134,NA,-0.6292,0.40935,3
SPBIO_003097,NA,0.4042,0.4178,NA,NA,-0.6618,0.41100000000000003,3
Lithocholic acid,NA,0.4042,0.433,0.3804,NA,-0.7259,0.40586666666666665,2
SA-1919918,NA,0.4042,NA,NA,0.3694,-0.8439,0.38680000000000003,3
BRD-K80852934,NA,0.4042,0.3441,NA,0.3575,-0.7599,0.3686,2
SCHEMBL16065773,NA,0.4041,0.5408,0.3751,NA,-0.5034,0.44,2
Isomammeisin,NA,0.4038,NA,0.4089,NA,-0.5887,0.40635,3
COT Inhibitor-2,NA,0.4037,0.7261,0.4291,0.4013,-0.6106,0.49005,1
CHEMBL3188986,NA,0.4036,0.6745,NA,NA,-0.5484,0.53905,3
HG-5-88-01,NA,0.4035,0.4659,NA,NA,-0.6585,0.4347,3
Betaescin,NA,0.4035,0.3742,NA,NA,-0.6395,0.38885000000000003,3
CHEMBL2361406,NA,0.4029,0.4382,NA,NA,-0.9064,0.42055,3
BRD-K42400758,NA,0.4025,0.3819,NA,NA,-0.5596,0.3922,3
ZINC150345845,NA,0.4023,0.5056,NA,NA,-0.7018,0.45395,3
CHEMBL2359949,NA,0.4021,NA,0.3418,NA,-0.6932,0.37195,3
"Triazolothiadiazine, 22",NA,0.4021,NA,0.4797,NA,-0.5142,0.4409,3
SA-1919551,NA,0.402,0.4179,NA,NA,-0.6744,0.40995000000000004,3
2-(Biphenyl-4-ylsulfonamido)pentanedioic acid,NA,0.402,0.3842,NA,NA,-0.6375,0.3931,3
BRD-K21387011,NA,0.402,NA,0.4255,NA,-0.6187,0.41375,3
CHEMBL2057941,NA,0.4014,0.3433,0.5605,0.3899,-0.6486,0.423775,1
Astemizole,NA,0.4013,0.7006,NA,NA,-0.676,0.55095,3
Ketanserin,NA,0.4013,NA,0.3605,NA,-0.5136,0.3809,3
BRD-K19166598,NA,0.4012,0.6837,NA,0.3435,-0.5235,0.47613333333333335,2
TRIENTINE HYDROCHLORIDE,NA,0.4009,NA,NA,0.3313,-0.495,0.3661,3
NSC126859,NA,0.4005,NA,0.3907,NA,-0.5302,0.3956,3
396129-53-6,NA,0.4003,0.403,0.3984,NA,-0.627,0.4005666666666667,2
BRD-A01645196,NA,0.4002,0.4566,NA,NA,-0.5162,0.4284,3
Chloroxine,NA,0.4002,0.4989,NA,NA,-0.5116,0.44955,3
nicardipine,NA,0.4,NA,NA,0.3481,-0.7304,0.37405,3
CHEMBL2356746,NA,0.3999,NA,0.3524,NA,-0.6633,0.37615,3
BRD-K13559922,NA,0.3996,0.6778,NA,0.3445,-0.5854,0.47396666666666665,2
Homatropine,NA,0.3991,NA,0.3565,NA,-0.5493,0.3778,3
BRD-K29251608,NA,0.3987,0.3637,0.3225,NA,-0.535,0.36163333333333336,2
Altretamine,NA,0.3984,NA,0.417,NA,-0.4837,0.40769999999999995,3
AC1L99UL,NA,0.3979,0.7551,0.3606,NA,-0.6234,0.5045333333333333,2
BRD-K20859359,NA,0.3979,NA,0.3778,NA,-0.6836,0.38785000000000003,3
BRD-K93880770,NA,0.3975,0.5728,NA,NA,-0.5094,0.48514999999999997,3
Naltrexone,NA,0.3974,NA,0.433,NA,-0.6435,0.4152,3
23981-80-8,NA,0.396,NA,0.5312,NA,-0.6925,0.4636,3
MLS002264388,NA,0.3957,0.6465,0.4489,0.3911,-0.5532,0.47055,1
Beta-Narcotine,NA,0.3957,NA,0.3964,NA,-0.6025,0.39605,3
Acebutolol,NA,0.3955,0.3513,NA,0.4417,-0.6253,0.39616666666666667,2
Topiramate,NA,0.3953,0.6844,NA,0.3236,-0.6054,0.46776666666666666,2
Aripiprazole,NA,0.3952,0.7789,0.3467,NA,-0.4939,0.5069333333333333,2
MLS000718932,NA,0.3951,0.4341,NA,0.3293,-0.7038,0.38616666666666666,2
AC1O9CXV,NA,0.395,NA,NA,0.3235,-0.7396,0.35925,3
Amantadine,NA,0.395,NA,0.3893,0.3816,-0.5329,0.38863333333333333,2
TG100-115,NA,0.3949,NA,0.3975,NA,-0.6311,0.3962,3
1446-61-3,NA,0.3946,0.8653,0.3435,0.4383,-0.9199,0.510425,1
CVF-SUMO-11,NA,0.3946,NA,0.4121,NA,-0.5127,0.40335,3
MLS-0226099.0001,NA,0.3945,NA,0.5169,NA,-0.6371,0.4557,3
Galantamine,NA,0.3942,NA,0.337,NA,-0.6564,0.36560000000000004,3
RO 16-6941,NA,0.3941,0.3469,NA,NA,-0.7549,0.3705,3
Cisatracurium Besylate,NA,0.3941,NA,0.3258,NA,-0.6261,0.35995,3
127408-30-4,NA,0.394,NA,0.5072,NA,-0.7411,0.4506,3
AC1NUE3V,NA,0.3939,NA,0.3258,NA,-0.49,0.35985,3
BRD-A28746609,NA,0.3929,0.563,0.3274,NA,-0.4829,0.4277666666666667,2
MRS-1334,NA,0.392,NA,NA,0.4268,-0.655,0.4094,3
BRD-K52184420,NA,0.3917,0.3265,0.3584,NA,-0.6557,0.35886666666666667,2
BRD-K75467206,NA,0.3916,NA,NA,0.3704,-0.5054,0.381,3
Quinidine,NA,0.3916,NA,NA,0.3739,-0.6161,0.38275000000000003,3
MLS003153125,NA,0.3915,NA,NA,0.3337,-0.6436,0.36260000000000003,3
Benzoxiquine,NA,0.3909,0.3726,NA,NA,-0.5381,0.38175000000000003,3
BRD-K16034108,NA,0.3907,NA,0.7135,NA,-0.4889,0.5521,3
Megestrol Acetate,NA,0.3907,0.4859,NA,NA,-0.5231,0.4383,3
BRD-K39629581,NA,0.3906,NA,0.4926,NA,-0.606,0.4416,3
MLS001065845,NA,0.3905,NA,0.3809,0.3373,-0.6961,0.36956666666666665,2
Darifenacin,NA,0.3898,0.3871,NA,NA,-0.6942,0.38844999999999996,3
Naringenin,NA,0.3898,NA,NA,0.4254,-0.7109,0.40759999999999996,3
BRD-K67765874,NA,0.3896,NA,NA,0.3737,-0.5738,0.38165,3
BRD-K96157570,NA,0.3895,NA,NA,0.3263,-0.4832,0.3579,3
SMR000075623,NA,0.3893,NA,0.3373,NA,-0.7192,0.36329999999999996,3
UK 383367,NA,0.389,0.5321,NA,0.363,-0.5157,0.4280333333333333,2
Darapladib,NA,0.389,0.6341,NA,0.3272,-0.589,0.4501,2
CHEMBL1551506,NA,0.389,0.6046,NA,NA,-0.5098,0.4968,3
BRD-K69040870-001-01-4,NA,0.3882,NA,0.6796,NA,-0.5889,0.5339,3
MLS002264408,NA,0.388,NA,0.3871,0.3445,-0.4845,0.3732,2
