compound,azt,los,nib,quine,vir,similarity,meansim,nas
313981-55-4,NA,0.3305,NA,NA,0.6934,-0.6325,0.51195,3
Immepip,NA,0.3304,NA,0.3832,NA,-0.4758,0.3568,3
BRD-K73575094,NA,0.3303,0.3522,0.5269,NA,-0.8,0.40313333333333334,2
Clinafloxacin,NA,0.3303,NA,0.5285,0.5524,-0.6196,0.4704,2
Tyrphostin B7,NA,0.33,NA,0.4579,0.3873,-0.7172,0.3917333333333333,2
RG7090,NA,0.3298,0.3911,NA,NA,-0.6062,0.36045,3
BRD-K74318028,NA,0.3295,NA,NA,0.3766,-0.7205,0.35305,3
BRD-K52577250,NA,0.3291,0.335,NA,0.5238,-0.6645,0.3959666666666667,2
"6-(7-Hydroxy-6,7-dihydro-5H-pyrrolo[1,2-c]imidazol-7-yl)-n-methyl-2-naphthamide",NA,0.7303,NA,NA,0.6665,-0.6376,0.6983999999999999,3
Corticosterone,NA,0.712,NA,0.5684,0.7091,-0.5424,0.6631666666666667,2
Apomorphine,NA,0.6676,0.4502,0.334,0.622,-0.6081,0.51845,1
BRD-K25828886,NA,0.6657,0.3465,NA,NA,-0.6399,0.5061,3
PP-30,NA,0.6638,0.4543,0.5414,0.7078,-0.5414,0.5918249999999999,1
Triacsin C,NA,0.6622,0.393,NA,0.5937,-0.4844,0.5496333333333333,2
BRD-A73513677,NA,0.656,0.3212,0.61,0.6234,-0.6167,0.55265,1
SU14813,NA,0.6403,0.4089,0.3566,0.6722,-0.6191,0.5195,1
Etoricoxib,NA,0.6381,0.3268,0.3789,0.7503,-0.8295,0.523525,1
MLS003271340,NA,0.6319,0.3277,0.553,0.544,-0.8609,0.51415,1
SPECTRUM5_002023,NA,0.6242,NA,NA,0.6117,-0.4914,0.61795,3
BRD-K08293924,NA,0.6231,NA,NA,0.402,-0.7546,0.5125500000000001,3
Robotnikinin,NA,0.6178,NA,NA,0.552,-0.6772,0.5849,3
BRD-K07395346,NA,0.6106,NA,0.3602,0.5685,-0.6549,0.5131,2
Valacyclovir,NA,0.6095,NA,0.3491,0.5441,-0.7389,0.5009,2
Doxapram,NA,0.6094,0.3551,0.4778,0.6553,-0.5799,0.5244,1
Androstenol,NA,0.6057,0.3226,NA,0.6354,-0.6449,0.5212333333333333,2
BRD-K54051742,NA,0.605,NA,0.4286,NA,-0.7658,0.5167999999999999,3
Benzbromarone,NA,0.5968,NA,0.4345,0.6317,-0.4948,0.5543333333333333,2
Ergoatetrine,NA,0.5961,NA,0.4506,0.347,-0.7184,0.46456666666666663,2
Ondansetron,NA,0.5919,NA,NA,0.5629,-0.6474,0.5773999999999999,3
BRD-K66577472,NA,0.589,NA,NA,0.7611,-0.6623,0.6750499999999999,3
Penitrem A,NA,0.5867,NA,0.4873,0.4644,-0.4964,0.5128,2
STK-674938,NA,0.5844,NA,NA,0.7608,-0.6731,0.6726000000000001,3
6Alpha-fluorotestosterone,NA,0.5783,NA,0.3779,0.6275,-0.7382,0.5279,2
IWR-1-ENDO,NA,0.576,0.3923,0.3376,0.8132,-0.497,0.529775,1
Androstenedone,NA,0.5757,NA,NA,0.5617,-0.6008,0.5687,3
Norethindrone,NA,0.5715,NA,0.4456,0.5222,-0.5599,0.5131,2
VT-464,NA,0.5711,0.4374,NA,NA,-0.5882,0.5042500000000001,3
MLS000756415,NA,0.5705,0.3634,NA,0.5722,-0.6271,0.5020333333333333,2
Trilostane,NA,0.5699,NA,0.4301,NA,-0.8126,0.5,3
"2,2'-Azobis(2-amidinopropane)",NA,0.5665,0.3457,NA,0.5353,-0.7699,0.4825,2
Nizatidine,NA,0.5631,NA,0.4334,0.4474,-0.6901,0.4813,2
CHEMBL2138369,NA,0.5619,0.3252,NA,0.7576,-0.4745,0.5482333333333334,2
Oxymetazoline,NA,0.5609,NA,NA,0.5385,-0.7456,0.5497,3
Chenodiol,NA,0.5565,NA,0.3254,NA,-0.7028,0.44095,3
BAY 57-1293,NA,0.5559,NA,0.365,0.5847,-0.5201,0.5018666666666667,2
BRD-K90281509,NA,0.555,NA,NA,0.9302,-0.8891,0.7426,3
BRD-K74046820,NA,0.5545,NA,0.4245,NA,-0.6034,0.4895,3
YL-59,NA,0.5544,NA,NA,0.7268,-0.6037,0.6406000000000001,3
MLS001065878,NA,0.5539,NA,NA,0.7051,-0.758,0.6295,3
Daminozide,NA,0.5476,0.3751,0.358,0.5828,-0.506,0.465875,1
MEGXM0_000032,NA,0.5473,0.3899,NA,0.7434,-0.7804,0.5602,2
(S)-(-)-BAY K 8644,NA,0.5463,NA,NA,0.7076,-0.4959,0.62695,3
Chloroguanide,NA,0.5454,NA,0.5501,0.6948,-0.6951,0.5967666666666667,2
Quinidine Gluconate,NA,0.5429,NA,0.7326,0.701,-0.7731,0.6588333333333334,2
MLS-0390851.0001,NA,0.5421,NA,0.4183,0.6196,-0.539,0.5266666666666667,2
4-Iodo-6-phenylpyrimidine,NA,0.5392,NA,0.412,0.5094,-0.6147,0.48686666666666667,2
BRD-K84797952,NA,0.5368,NA,NA,0.5467,-0.5072,0.54175,3
Luteolin,NA,0.5366,0.4803,0.4951,0.6315,-0.6545,0.535875,1
CHEMBL1705313,NA,0.532,0.4045,0.3546,0.4259,-0.6654,0.42925,1
DICUMAROL,NA,0.5292,NA,NA,0.6906,-0.6658,0.6099,3
ST51005413,NA,0.5292,0.3776,0.396,0.7054,-0.4809,0.50205,1
BCB03_000082,NA,0.5292,0.4393,NA,0.58,-0.7145,0.5161666666666667,2
JZL-184,NA,0.5283,0.4241,0.4186,0.7214,-0.65,0.5231,1
estropipate,NA,0.5281,NA,0.3775,0.6344,-0.7671,0.5133333333333333,2
BRD-A02747686,NA,0.5279,NA,NA,0.8639,-0.6191,0.6959,3
T5715534,NA,0.5262,0.3277,NA,0.7607,-0.5298,0.5382,2
BRD-K45758869-001-01-3,NA,0.5245,NA,NA,0.6563,-0.6497,0.5904,3
MLS002264449,NA,0.5237,NA,0.3523,0.6942,-0.5331,0.5234000000000001,2
Otenabant,NA,0.5192,0.4081,0.408,0.6675,-0.5584,0.5007,1
"24(S),25-epoxycholesterol",NA,0.5175,NA,0.4813,0.594,-0.6057,0.5309333333333333,2
BRD-K90543092-001-01-2,NA,0.5123,NA,0.3994,0.5167,-0.6409,0.47613333333333335,2
CHEMBL105897,NA,0.5106,NA,NA,0.5426,-0.6937,0.5266,3
Colforsin,NA,0.509,0.3734,0.3947,0.6077,-0.4954,0.4712,1
BRD-K36313546,NA,0.5076,NA,0.3433,NA,-0.5466,0.42545,3
Avrainvillamide,NA,0.5053,NA,0.3679,0.7085,-0.6348,0.5272333333333333,2
KUC107191N,NA,0.5035,0.3661,0.3456,0.3948,-0.5175,0.40249999999999997,1
Rocuronium Bromide,NA,0.503,NA,NA,0.4999,-0.4808,0.50145,3
Gemfibrozil,NA,0.5002,NA,0.5917,NA,-0.5301,0.5459499999999999,3
CHEMBL2358397,NA,0.4999,NA,0.7651,0.5084,-0.878,0.5911333333333333,2
Diclofensine (hydrochloride),NA,0.4997,NA,NA,0.5026,-0.637,0.50115,3
Broad-Sai-424,NA,0.4987,0.3538,0.4067,0.7808,-0.6183,0.51,1
CGP13501,NA,0.4978,0.3825,0.4173,NA,-0.6531,0.4325333333333333,2
27277-00-5,NA,0.4978,0.3822,NA,0.6915,-0.7452,0.5238333333333334,2
YL-53,NA,0.4975,NA,NA,0.5552,-0.5859,0.52635,3
NCGC00167821-01,NA,0.4961,NA,0.3302,0.5421,-0.6744,0.45613333333333334,2
Moclobemide,NA,0.4953,NA,NA,0.6028,-0.4996,0.54905,3
"2-(4,5-Dihydro-1H-imidazol-2-yl)quinoxaline",NA,0.4935,0.3523,0.5078,NA,-0.5247,0.4512,2
BRD-K94390774,NA,0.4931,NA,NA,0.59,-0.7404,0.54155,3
BRD-K46807184,NA,0.4929,0.3455,NA,0.4016,-0.6301,0.41333333333333333,2
Actarit,NA,0.4929,NA,NA,0.5674,-0.6072,0.53015,3
Benzohydroxamate,NA,0.4928,NA,NA,0.7307,-0.5207,0.61175,3
Ipriflavone,NA,0.4912,NA,NA,0.7565,-0.8194,0.62385,3
SB 221284,NA,0.4911,NA,NA,0.6709,-0.6923,0.581,3
ZINC02868881,NA,0.4906,NA,NA,0.3528,-0.6073,0.42169999999999996,3
"Forskolin, NKH477",NA,0.4904,NA,NA,0.506,-0.8074,0.4982,3
BRD-K24164383,NA,0.4903,NA,0.3815,NA,-0.7706,0.4359,3
Tafamidis,NA,0.4899,NA,NA,0.7968,-0.6389,0.64335,3
Piperacillin,NA,0.4896,NA,NA,0.6688,-0.7511,0.5791999999999999,3
Milrinone,NA,0.4858,0.5523,NA,0.7141,-0.6502,0.5840666666666666,2
AC55649,NA,0.4855,NA,NA,0.525,-0.6033,0.50525,3
BRD-K53101279,NA,0.4854,NA,0.4129,NA,-0.7005,0.44915,3
PCI-34051,NA,0.4839,0.5173,0.3621,0.5888,-0.6449,0.488025,1
BRD-K28336972,NA,0.4831,NA,0.4321,NA,-0.6497,0.4576,3
ICI 162846,NA,0.4814,0.333,0.393,0.6906,-0.6083,0.47450000000000003,1
dactinomycin,NA,0.48,NA,0.4199,0.5845,-0.6939,0.4948,2
ZINC00969081,NA,0.4794,0.3243,0.3688,NA,-0.6576,0.3908333333333333,2
Myricetin,NA,0.4792,NA,0.4653,NA,-0.7334,0.47225,3
CHROMOMYCIN-A3,NA,0.4788,NA,NA,0.6051,-0.6223,0.5419499999999999,3
Almorexant (hydrochloride),NA,0.4782,NA,0.3896,0.5853,-0.6897,0.48436666666666667,2
CHEMBL397100,NA,0.4778,NA,0.3855,0.5349,-0.5082,0.4660666666666667,2
TCMDC-125843,NA,0.4777,0.4458,NA,0.4965,-0.5089,0.47333333333333333,2
ALD1-H_000553,NA,0.4772,NA,0.4621,0.6409,-0.7334,0.5267333333333334,2
Liothyronine,NA,0.4767,0.3643,0.3604,NA,-0.6136,0.4004666666666667,2
Droperidol,NA,0.4765,NA,NA,0.6027,-0.6238,0.5396,3
BRD-K07700224,NA,0.4757,NA,NA,0.3417,-0.5191,0.4087,3
KI-16425,NA,0.4756,0.3801,0.4463,0.7861,-0.6076,0.522025,1
Fluoropyruvate,NA,0.4752,NA,NA,0.7275,-0.7074,0.60135,3
Indomethacin Morpholinylamide,NA,0.4751,0.3879,NA,0.5587,-0.5934,0.4739,2
BRD-K43862194,NA,0.4745,NA,0.4106,NA,-0.6036,0.44255,3
KBIO2_003002,NA,0.4738,NA,0.4443,NA,-0.4745,0.45904999999999996,3
CHEMBL2152358,NA,0.4725,0.3478,0.5124,0.7082,-0.6092,0.510225,1
"5-{[3-(Dimethylamino)propyl]amino}-2-(2-fluorophenyl)-1,3-oxazole-4-carbonitrile",NA,0.4718,NA,0.3747,NA,-0.6591,0.42325,3
Zibotentan,NA,0.4712,NA,NA,0.5379,-0.6482,0.50455,3
XMD15-27,NA,0.4707,NA,0.553,NA,-0.6459,0.51185,3
BRD-K13779607,NA,0.4706,NA,0.4779,NA,-0.686,0.47425,3
BRD-K54730162,NA,0.4699,NA,0.5099,NA,-0.6812,0.4899,3
MLS003329219,NA,0.4698,0.3936,NA,0.4259,-0.6267,0.4297666666666667,2
7Beta-forskolin,NA,0.4693,NA,NA,0.6292,-0.7089,0.54925,3
BRD-K47284302,NA,0.4671,NA,0.3792,0.4871,-0.6244,0.4444666666666667,2
Mestanolone,NA,0.4669,NA,NA,0.3527,-0.5191,0.4098,3
BRD-K68190084,NA,0.4647,NA,0.3896,0.5642,-0.565,0.47283333333333333,2
BRD-K69158405,NA,0.4644,NA,0.3507,0.3454,-0.6354,0.3868333333333333,2
Dibenzepin,NA,0.4636,NA,NA,0.5152,-0.6355,0.4894,3
STK111867,NA,0.4632,NA,0.3422,NA,-0.7141,0.4027,3
Dropropizine,NA,0.4632,0.348,NA,0.3867,-0.6576,0.3993,2
SMR000318028,NA,0.4621,NA,0.3572,0.3612,-0.7694,0.3935,2
Prosteride,NA,0.462,0.3905,NA,0.5997,-0.6947,0.4840666666666667,2
Hoechst 33258,NA,0.4618,NA,NA,0.5708,-0.5451,0.5163,3
ZINC01068696,NA,0.4606,NA,NA,0.4258,-0.5429,0.44320000000000004,3
Isoflupredone Acetate,NA,0.4593,NA,0.6215,0.4877,-0.639,0.5228333333333334,2
Temefos,NA,0.4593,NA,NA,0.5177,-0.6739,0.48850000000000005,3
Metoclopramide,NA,0.4592,0.3861,NA,0.6298,-0.475,0.4917,2
ZINC01181459,NA,0.4583,0.3692,NA,0.3953,-0.7749,0.40759999999999996,2
CHEMBL2360506,NA,0.4578,0.5945,0.5033,0.5981,-0.5012,0.5384249999999999,1
BAS 08302902,NA,0.4561,0.3716,NA,0.3694,-0.6454,0.39903333333333335,2
MLS-0226099.0001,NA,0.456,NA,NA,0.5474,-0.6371,0.5017,3
ACON1_001770,NA,0.4558,NA,NA,0.4263,-0.6985,0.44105,3
ST50840204,NA,0.4556,0.3941,NA,0.6799,-0.6274,0.5098666666666667,2
SA-89068,NA,0.4545,NA,0.3468,0.7767,-0.5738,0.526,2
Tebuthiuron,NA,0.4543,0.5792,NA,0.3491,-0.6032,0.4608666666666667,2
SPECTRUM_001259,NA,0.4538,NA,NA,0.6657,-0.6102,0.55975,3
STK009254,NA,0.4527,0.4092,0.362,0.7904,-0.6798,0.503575,1
MLS-0390943.0001,NA,0.4525,NA,0.4542,NA,-0.7148,0.45335000000000003,3
Brivanib,NA,0.4517,NA,0.4286,0.607,-0.6379,0.49576666666666663,2
BRD-K80841398,NA,0.4517,NA,NA,0.4678,-0.6702,0.45975,3
Epirubicin,NA,0.4502,0.3283,0.3764,0.566,-0.5772,0.43022499999999997,1
MLS000519739,NA,0.4494,NA,0.4345,NA,-0.6431,0.44195,3
XL888,NA,0.4492,0.3926,0.3826,NA,-0.5023,0.40813333333333335,2
BRD-K37226311,NA,0.449,NA,NA,0.3478,-0.7619,0.3984,3
BRD-K69888333,NA,0.4487,0.5803,0.4139,0.593,-0.521,0.508975,1
Methyldopa,NA,0.4484,0.3328,NA,NA,-0.6495,0.3906,3
OM137,NA,0.4482,NA,0.5527,0.5693,-0.7093,0.5234,2
BRD-K43838150,NA,0.4479,NA,NA,0.4801,-0.7368,0.464,3
BRD-K65526065,NA,0.4477,NA,NA,0.5802,-0.4892,0.51395,3
Fluperlapine,NA,0.4475,NA,NA,0.6751,-0.6568,0.5613,3
Yohimbine,NA,0.4452,NA,NA,0.7744,-0.5347,0.6098,3
Tetrahydrobiopterin,NA,0.4446,0.3462,NA,0.3649,-0.7035,0.3852333333333333,2
Calycanthine,NA,0.4441,NA,0.3806,NA,-0.7012,0.41235,3
Lersivirine,NA,0.4428,NA,0.4652,0.6596,-0.6556,0.5225333333333333,2
Tranylcypromine,NA,0.4414,NA,0.6088,0.5274,-0.6836,0.5258666666666667,2
Benzethonium,NA,0.4409,NA,0.4703,NA,-0.5451,0.4556,3
CHEMBL262079,NA,0.4407,NA,0.5161,NA,-0.6421,0.4784,3
BRD-K39629581,NA,0.4401,NA,NA,0.528,-0.606,0.48405,3
Rifabutin,NA,0.4395,0.3641,0.3999,0.6821,-0.5839,0.4714,1
BRD-K80472474,NA,0.4377,NA,0.4647,NA,-0.6304,0.4512,3
Coleoforsin,NA,0.4367,0.3752,NA,0.5164,-0.5458,0.44276666666666664,2
2-Fluoroadenosine,NA,0.4366,0.3639,0.3406,0.8181,-0.6472,0.4898,1
NSC403917,NA,0.4364,NA,0.4524,NA,-0.6072,0.4444,3
Digitoxin,NA,0.4361,0.4568,NA,NA,-0.6497,0.44645,3
N-(2-Amino-phenyl)-nicotinamide,NA,0.4356,NA,0.3785,0.6094,-0.4752,0.47450000000000003,2
Gatifloxacin,NA,0.4354,0.4087,0.3478,0.6894,-0.6623,0.470325,1
PRESTWICK3_000646,NA,0.4353,0.3853,0.6132,0.4738,-0.7207,0.4769,1
"L-161,982",NA,0.4353,NA,0.4355,0.4348,-0.5591,0.43520000000000003,2
AC1O9ZTN,NA,0.4342,0.3444,NA,NA,-0.649,0.3893,3
Cymarigenen,NA,0.434,0.4271,NA,0.5204,-0.6396,0.46049999999999996,2
Probucol,NA,0.434,0.3526,NA,0.7864,-0.5254,0.5243333333333333,2
Norethynodrel,NA,0.4333,NA,NA,0.6811,-0.7258,0.5572,3
BRD-K19436903,NA,0.4324,NA,NA,0.4177,-0.6129,0.42505000000000004,3
LY-320135,NA,0.4322,NA,0.483,0.5147,-0.9239,0.47663333333333335,2
ST092443,NA,0.4317,NA,NA,0.592,-0.7331,0.5118499999999999,3
BRD-K27239120-001-01-1,NA,0.43120000000000003,NA,0.3714,NA,-0.849,0.4013,3
SPECTRUM2_001084,NA,0.4311,NA,0.5065,0.6596,-0.608,0.5324,2
Estrone,NA,0.431,NA,NA,0.5438,-0.6274,0.48739999999999994,3
Phenylephrine,NA,0.431,0.454,0.3642,0.6626,-0.6193,0.47795,1
Iloprost,NA,0.4303,0.3595,0.3246,0.5872,-0.6878,0.4254,1
AC1MCK4M,NA,0.4302,NA,0.4579,0.5717,-0.8326,0.4866,2
BRD-K30231186,NA,0.4298,0.5864,0.4449,NA,-0.505,0.4870333333333334,2
Cinaciguat,NA,0.4294,0.427,0.4719,0.6314,-0.6407,0.489925,1
BRD-K98668154,NA,0.4285,0.3897,0.3429,NA,-0.5273,0.38703333333333334,2
Brimonidine,NA,0.4273,NA,0.3341,NA,-0.6682,0.38070000000000004,3
BRD-K65971331,NA,0.427,NA,NA,0.6676,-0.5244,0.5473,3
Darinaparsin,NA,0.4267,NA,NA,0.6985,-0.609,0.5626,3
Fenbufen,NA,0.4255,NA,0.3632,NA,-0.7642,0.39435,3
Proscillaridin-A,NA,0.425,NA,NA,0.3752,-0.6023,0.4001,3
MLS002725680,NA,0.424,NA,NA,0.5618,-0.8016,0.4929,3
BRD-K26327304,NA,0.4221,NA,NA,0.6234,-0.5381,0.5227499999999999,3
ST50764508,NA,0.422,NA,NA,0.6221,-0.611,0.52205,3
MDL-28170,NA,0.422,NA,NA,0.5302,-0.8967,0.47609999999999997,3
Tolcapone,NA,0.4213,NA,0.3502,0.7593,-0.5144,0.5102666666666666,2
Nimodipine,NA,0.4212,0.4111,NA,0.7735,-0.6135,0.5352666666666667,2
BRD-K43253317,NA,0.4198,NA,0.3396,NA,-0.7968,0.37970000000000004,3
CHEMBL83092,NA,0.4196,NA,NA,0.7891,-0.7748,0.6043499999999999,3
Icillin,NA,0.4195,NA,NA,0.5694,-0.8282,0.49445,3
BRD-K23992348,NA,0.4186,NA,NA,0.372,-0.5287,0.3953,3
BRD-K92604082,NA,0.4184,NA,0.5042,NA,-0.6176,0.4613,3
Prednicarbate,NA,0.4171,0.3436,0.6016,0.5996,-0.6383,0.490475,1
CHEMBL34095,NA,0.4168,0.3262,0.3891,0.5197,-0.6405,0.41295000000000004,1
SCHEMBL13214682,NA,0.4163,0.3778,NA,0.5056,-0.6732,0.43323333333333336,2
MLS-0435534.0001,NA,0.4158,0.3991,0.3867,0.6252,-0.8065,0.4567,1
Empagliflozin (BI 10773),NA,0.4148,NA,0.3666,NA,-0.4816,0.3907,3
Zaurategrast,NA,0.4145,0.3688,NA,0.7217,-0.497,0.5016666666666667,2
CHEMBL610781,NA,0.4141,NA,NA,0.7505,-0.4902,0.5823,3
Dizocilpine,NA,0.4129,NA,NA,0.5072,-0.6975,0.46004999999999996,3
Imiloxan,NA,0.4105,NA,0.3371,NA,-0.7423,0.3738,3
BRD-K66866904,NA,0.4098,NA,NA,0.4041,-0.4858,0.40695000000000003,3
Phenanthridone,NA,0.409,0.343,NA,0.5205,-0.6954,0.42416666666666664,2
BRD-K70068608,NA,0.4088,0.4133,0.4259,NA,-0.5336,0.416,2
Trequinsin,NA,0.4081,0.4135,0.5233,0.6431,-0.7322,0.497,1
BRD-K81417919,NA,0.4074,NA,0.5086,NA,-0.6921,0.458,3
SUGA1_010490,NA,0.4056,NA,0.3883,0.806,-0.7748,0.5333,2
SCHEMBL13991002,NA,0.4028,NA,0.455,0.7707,-0.4899,0.5428333333333334,2
ASN 04482516,NA,0.4014,0.6101,0.4185,0.6898,-0.6066,0.5299499999999999,1
2-([2-(3-Nitrophenyl)-2-oxoethyl]thio)nicotinic acid,NA,0.4012,NA,NA,0.511,-0.8795,0.4561,3
BRD-K92959281,NA,0.4011,NA,NA,0.5327,-0.5508,0.4669,3
Fusaric acid,NA,0.4002,0.3927,0.4768,0.7338,-0.7594,0.500875,1
Sulfacetamide,NA,0.4,NA,NA,0.5203,-0.6023,0.46015,3
BRD-K42694358,NA,0.3991,NA,0.3316,0.5245,-0.6523,0.4184,2
MLS001065854,NA,0.3989,NA,NA,0.6634,-0.4904,0.53115,3
CGP-7930,NA,0.3984,0.3242,NA,NA,-0.6233,0.36129999999999995,3
CHEMBL3187124,NA,0.3978,NA,NA,0.4089,-0.6178,0.40335,3
MLS002473429,NA,0.3978,0.3278,0.3373,0.3606,-0.6278,0.355875,1
BRD-K90700939,NA,0.3976,NA,0.5696,0.6213,-0.4813,0.5295,2
BRD-K80442083,NA,0.3972,NA,NA,0.7612,-0.561,0.5791999999999999,3
Amidate,NA,0.3961,NA,0.3843,0.3636,-0.6701,0.3813333333333333,2
BRD-K93845141,NA,0.3955,NA,0.3615,0.5867,-0.6083,0.4479,2
Ibutamoren (Mesylate),NA,0.3954,NA,0.3306,NA,-0.663,0.363,3
Carteolol,NA,0.3947,NA,NA,0.6562,-0.6791,0.52545,3
BRD-A40163033,NA,0.3944,0.3255,NA,0.7325,-0.5207,0.48413333333333336,2
Flumazenil,NA,0.3943,NA,0.4021,0.5536,-0.8471,0.45,2
CHEMBL3185534,NA,0.3942,0.3232,NA,0.5461,-0.7163,0.4211666666666667,2
N-(3-Acetamidophenyl)-3-chlorobenzamide,NA,0.3936,0.3573,NA,0.5542,-0.613,0.4350333333333333,2
CHEMBL2362357,NA,0.3931,0.3681,NA,NA,-0.6755,0.3806,3
MLS003337112,NA,0.393,NA,NA,0.5255,-0.7821,0.45925,3
SCHEMBL17497838,NA,0.3928,NA,0.3402,0.5225,-0.6494,0.4185,2
BRD-K70179603,NA,0.3924,0.3845,NA,NA,-0.571,0.38845,3
AKOS021983165,NA,0.3922,NA,NA,0.5511,-0.7411,0.47165,3
BRD-K46666779,NA,0.3922,NA,0.3922,0.3598,-0.6235,0.3814,2
CHEMBL318111,NA,0.3911,NA,0.3368,0.5441,-0.5346,0.424,2
BRD-K84976438,NA,0.3908,NA,0.5226,NA,-0.7735,0.4567,3
Isocarboxazid,NA,0.3908,NA,0.3329,0.6319,-0.6891,0.45186666666666664,2
BRD-K57073585,NA,0.3901,0.3731,NA,NA,-0.8149,0.3816,3
BRD-K33591392,NA,0.3899,NA,NA,0.6861,-0.6086,0.538,3
Donitriptan hydrochloride,NA,0.3897,0.4277,NA,0.7444,-0.5297,0.5206,2
BRD-K88114920,NA,0.389,0.3953,NA,0.3729,-0.7631,0.3857333333333333,2
CHEMDIV3_007230,NA,0.3888,0.4406,NA,NA,-0.7231,0.41469999999999996,3
Tyrphostin 25,NA,0.3887,0.466,0.3291,0.5149,-0.7614,0.424675,1
BRD-K16533918,NA,0.3884,NA,0.3377,NA,-0.6192,0.36305,3
GW7647,NA,0.3878,0.3811,NA,0.6264,-0.5435,0.46509999999999996,2
BRD-K91924645,NA,0.3874,NA,0.4066,NA,-0.6489,0.397,3
BRD-K98240084,NA,0.3868,NA,0.3984,0.6272,-0.7318,0.4708,2
4-(4-Octadecylphenyl)-4-oxobut-2-enoic acid,NA,0.3863,NA,NA,0.5218,-0.6548,0.45405,3
Benzthiazide,NA,0.3861,NA,0.3804,0.5504,-0.7398,0.43896666666666667,2
BRD-K96285502,NA,0.3854,NA,0.4414,NA,-0.6656,0.4134,3
MLS001065859,NA,0.3851,NA,0.345,NA,-0.5212,0.36505,3
BRD-M04224464,NA,0.3849,NA,NA,0.5561,-0.6198,0.47050000000000003,3
Ciprofibrate,NA,0.3841,NA,0.4978,NA,-0.6613,0.44095,3
VU0400193-3,NA,0.3841,NA,NA,0.5452,-0.6825,0.46465,3
BRD-K70697816,NA,0.3839,NA,0.4191,0.404,-0.6505,0.4023333333333333,2
BRD-K56847293,NA,0.3838,NA,NA,0.6319,-0.5816,0.50785,3
4-Methoxy-2-(4-propoxyphenyl)quinazoline,NA,0.3835,0.4616,0.4009,0.565,-0.645,0.45275,1
BRD-K78639526,NA,0.383,NA,NA,0.5527,-0.6654,0.46785,3
Alexidine,NA,0.3822,0.3766,0.4537,NA,-0.4957,0.4041666666666667,2
"3,5-Diiodo-l-thyronine",NA,0.3817,NA,NA,0.3443,-0.4942,0.363,3
BRL-37344,NA,0.3817,NA,0.465,0.5048,-0.6022,0.4505,2
BRD-K49309964,NA,0.3817,0.3485,0.3405,0.4459,-0.5908,0.37915,1
MLS-0435531.0001,NA,0.3802,0.3398,0.4439,NA,-0.7608,0.3879666666666667,2
"(5Z)-5-[1-(4-bromophenyl)ethylidene]-2-pyrrolidin-1-yl-1,3-thiazol-4(5H)-one",NA,0.3794,NA,0.3394,NA,-0.6503,0.3594,3
CHEMBL2135770,NA,0.3791,0.6179,0.4457,0.6404,-0.4765,0.520775,1
BRD-K27411973,NA,0.379,0.4561,0.3603,0.7881,-0.6587,0.495875,1
CHEMBL3605602,NA,0.3788,NA,0.4354,NA,-0.7052,0.4071,3
"376348-65-1, Uk-427857, uk427857",NA,0.3788,0.425,0.5033,0.6789,-0.4906,0.4965,1
SCHEMBL13736177,NA,0.3782,NA,NA,0.601,-0.5271,0.4896,3
Pemoline,NA,0.3778,0.3395,NA,NA,-0.4774,0.35865,3
EXO-1,NA,0.3773,NA,NA,0.5946,-0.8529,0.48595,3
Cabergoline,NA,0.3773,NA,NA,0.4219,-0.5475,0.3996,3
6-Aminochrysene,NA,0.3754,NA,0.4043,NA,-0.7352,0.38985000000000003,3
AN-465/42886295,NA,0.3751,NA,0.4125,0.3619,-0.6088,0.38316666666666666,2
Ecopipam,NA,0.3747,0.3672,NA,NA,-0.7419,0.37095,3
84215-10-1,NA,0.3746,NA,NA,0.6875,-0.6663,0.53105,3
FPA1_000112,NA,0.3743,NA,NA,0.6547,-0.6265,0.5145,3
BMS 191011,NA,0.3743,0.5635,NA,0.606,-0.6777,0.5146,2
BRD-K16034108,NA,0.3741,NA,0.4088,0.6667,-0.4889,0.48319999999999996,2
BRD-K18359792,NA,0.3738,NA,NA,0.5965,-0.5552,0.48515,3
CHEMBL2135537,NA,0.3734,NA,NA,0.5724,-0.5231,0.4729,3
BRD-K85413794,NA,0.3723,NA,0.3994,0.5026,-0.64,0.4247666666666667,2
Methyllycaconitine,NA,0.372,0.4043,NA,NA,-0.6634,0.38815,3
Morin,NA,0.37,0.3573,NA,0.4442,-0.5112,0.3905,2
Lanacordin,NA,0.37,NA,0.3629,0.5007,-0.6322,0.4112,2
Catechin Pentabenzoate,NA,0.3692,0.3658,NA,NA,-0.6796,0.3675,3
BRD-M32495507,NA,0.3679,NA,0.4638,0.4366,-0.6422,0.4227666666666667,2
BAS 00448127,NA,0.3677,0.383,NA,0.3792,-0.684,0.3766333333333333,2
BRD-K89986699,NA,0.3676,NA,0.3633,0.3936,-0.8011,0.37483333333333335,2
Clotrimazole,NA,0.3675,0.3887,0.3979,NA,-0.4783,0.3847,2
MLS001116134,NA,0.3674,0.3356,0.3928,NA,-0.8584,0.3652666666666667,2
BRD-K10799838,NA,0.3671,0.3217,NA,NA,-0.625,0.3444,3
SA-1456977,NA,0.3667,0.3587,NA,0.7884,-0.6065,0.5046,2
(-)-Tramadol,NA,0.3666,NA,0.3479,0.5696,-0.5142,0.4280333333333333,2
RO4929097,NA,0.365,NA,NA,0.5854,-0.6549,0.4752,3
