compound,azt,los,nib,quine,vir,similarity,meansim,nas
16Beta-hydroxydisitoxigenin,NA,0.3574,0.5701,0.4007,0.3508,-0.4866,0.41975,1
MLS000729763,NA,0.3574,0.3859,0.3313,NA,-0.7196,0.3582,2
BRD-M15189060,NA,0.3574,NA,NA,0.6298,-0.6408,0.49360000000000004,3
BRD-K16257790,NA,0.3566,NA,NA,0.4545,-0.6589,0.40554999999999997,3
T5820451,NA,0.3566,NA,0.5686,0.3931,-0.7234,0.43943333333333334,2
Ethotoin,NA,0.3565,NA,0.5932,NA,-0.7538,0.47485,3
Terreic-acid,NA,0.3564,0.4316,0.5417,0.4323,-0.5328,0.4405,1
BRD-K47119747,NA,0.3557,NA,0.3405,0.3627,-0.7639,0.3529666666666667,2
SA-1459854,NA,0.3555,NA,0.4714,NA,-0.7594,0.41345,3
MLS-0435534.0001,NA,0.3555,NA,0.4703,0.4111,-0.8065,0.4123,2
149759-96-6,NA,0.3553,NA,0.44,0.3766,-0.6747,0.39063333333333333,2
BRD-A70541707,NA,0.3551,0.3838,0.5113,NA,-0.6283,0.41673333333333334,2
Lovastatin,NA,0.3548,0.4465,0.4837,0.3916,-0.5126,0.41915,1
Chlorpheniramine,NA,0.3542,NA,0.4898,0.5009,-0.7168,0.44830000000000003,2
"8,10-Dimethyl-4-(2-methylphenyl)-3,4-dihydro-1H-pyrido[3',2':4,5]thieno[3,2-e][1,4]diazepine-2,5-dione",NA,0.3538,NA,0.6142,0.36870000000000003,-0.6143,0.44556666666666667,2
Antipyrine,NA,0.3535,NA,0.4174,NA,-0.6112,0.38544999999999996,3
CHEMBL2142739,NA,0.3533,NA,NA,0.3538,-0.4981,0.35355000000000003,3
BRD-K82185908,NA,0.3531,NA,0.475,NA,-0.6396,0.41405000000000003,3
Robotnikinin,NA,0.3525,NA,0.3932,NA,-0.6772,0.37285,3
Tyrphostin AG 825,NA,0.3522,0.3627,0.6709,0.5139,-0.7646,0.47492500000000004,1
GSK962040,NA,0.3521,NA,0.5671,0.4481,-0.6475,0.4557666666666667,2
ZINC68199948,NA,0.352,NA,0.7262,NA,-0.6852,0.5390999999999999,3
Pipamperone,NA,0.352,NA,0.5737,0.3582,-0.4915,0.42796666666666666,2
ML239,NA,0.3518,0.3541,0.492,0.4026,-0.4815,0.400125,1
STK865973,NA,0.3516,NA,0.4326,NA,-0.5261,0.3921,3
AKT Inhibitor IV,NA,0.3513,0.5384,0.6771,0.4324,-0.4938,0.4998,1
Emapunil,NA,0.3513,NA,NA,0.4335,-0.6173,0.39239999999999997,3
BRD-K31749518,NA,0.351,NA,0.4193,NA,-0.553,0.38515,3
Thioguanine,NA,0.3506,0.3578,0.4208,0.5321,-0.5185,0.415325,1
Carbachol Chloride,NA,0.3505,0.3832,0.5463,NA,-0.7389,0.42666666666666664,2
BRD-K84976438,NA,0.3504,0.3688,0.6029,0.3933,-0.7735,0.42885,1
Ozagrel,NA,0.3504,NA,0.6431,0.407,-0.6203,0.4668333333333333,2
BRD-K66577472,NA,0.3504,NA,NA,0.3674,-0.6623,0.3589,3
SA-97378,NA,0.3503,NA,0.5966,0.3505,-0.6324,0.43246666666666667,2
Lersivirine,NA,0.3497,NA,0.5202,0.5215,-0.6556,0.4638,2
Aminogenistein,NA,0.3495,NA,NA,0.4472,-0.7069,0.39835,3
BRD-K80579245,NA,0.3493,NA,0.594,NA,-0.5007,0.47165,3
MLS001065911,NA,0.3488,NA,NA,0.4685,-0.6448,0.40865,3
"Triazine Scaffold, 34",NA,0.3486,NA,0.4295,NA,-0.6556,0.38905,3
Benzydamine,NA,0.3484,NA,0.461,0.5815,-0.4908,0.46363333333333334,2
Roflumilast,NA,0.3481,0.348,0.4905,0.5398,-0.6272,0.4316,1
Dantrolene-13C3,NA,0.3478,0.3837,0.5361,0.4035,-0.6163,0.417775,1
SCHEMBL1670775,NA,0.3478,0.4256,0.6082,0.3791,-0.593,0.440175,1
BRD-K90543092-001-01-2,NA,0.3476,0.4837,0.4458,0.4477,-0.6409,0.43120000000000003,1
Ketanserin,NA,0.3471,NA,0.6683,0.4564,-0.5136,0.4906,2
1991-52-2,NA,0.3469,0.4692,0.3694,NA,-0.6542,0.39516666666666667,2
BMY-14802,NA,0.3463,0.4701,0.5351,0.4549,-0.6119,0.4516,1
Morin,NA,0.3456,0.6209,NA,NA,-0.5112,0.48325,3
Rifampicin,NA,0.345,NA,0.6271,0.4945,-0.6551,0.48886666666666667,2
ST070518,NA,0.3449,NA,NA,0.4006,-0.7828,0.37275,3
Seocalcitol,NA,0.3448,0.4112,0.4153,0.4946,-0.6248,0.416475,1
MDL 72832,NA,0.3446,0.3493,0.4313,0.4564,-0.7887,0.3954,1
Galeterone,NA,0.3445,0.455,0.4522,0.3554,-0.5193,0.401775,1
Salmeterol,NA,0.3443,0.366,0.4326,0.43120000000000003,-0.5106,0.393525,1
Gestrinone,NA,0.3442,0.3754,0.3556,0.3486,-0.8218,0.35595,1
MLS-0315803.0001,NA,0.3432,0.4123,NA,0.5018,-0.621,0.41910000000000003,2
Broad-Sai-560,NA,0.3427,0.4221,0.5013,0.3655,-0.5375,0.4079,1
"Temsirolimus (CCI-779, NSC 683864)",NA,0.3426,0.6674,0.4922,0.5118,-0.5057,0.5035000000000001,1
Tyrphostin AG-112,NA,0.3421,0.3729,0.6231,0.6541,-0.6423,0.49805,1
Retinyl Acetate,NA,0.3419,0.3982,0.5299,NA,-0.6073,0.42333333333333334,2
CGP55845,NA,0.3416,0.3468,0.5574,0.4274,-0.7858,0.4183,1
Methyl beta-carboline-3 carboxylate,NA,0.341,0.365,0.434,0.4306,-0.6874,0.39265,1
MK-5172,NA,0.3409,NA,0.5512,0.4274,-0.5271,0.43983333333333335,2
Etofenamate,NA,0.3405,NA,0.4487,0.3474,-0.605,0.3788666666666667,2
1-{1-[4-(Morpholine-4-sulfonyl)-phenyl]-piperidin-4-ylmethyl}-3-o-tolyl-urea,NA,0.34,NA,NA,0.4098,-0.6319,0.3749,3
(S)-Tipifarnib,NA,0.3398,NA,0.4452,NA,-0.7139,0.39249999999999996,3
BRD-K79657514,NA,0.3394,0.3828,0.5517,NA,-0.6295,0.4246333333333333,2
Hydroflumethiazide,NA,0.339,NA,NA,0.6595,-0.5785,0.49924999999999997,3
ChEBI91594,NA,0.3389,0.4059,0.5481,NA,-0.5813,0.43096666666666666,2
Dexamethasone,NA,0.3388,0.4466,0.5534,0.3821,-0.7579,0.43022499999999997,1
Phenanthridone,NA,0.3387,NA,0.3801,NA,-0.6954,0.3594,3
Ipidacrine,NA,0.3386,NA,0.5882,NA,-0.7001,0.4634,3
Pravastatin,NA,0.3384,NA,0.4445,NA,-0.6034,0.39144999999999996,3
BRD-K05322955,NA,0.3383,NA,NA,0.4707,-0.7091,0.40449999999999997,3
E-3810,NA,0.3378,0.4563,0.5965,NA,-0.6806,0.46353333333333335,2
Efaproxiral Sodium,NA,0.3374,NA,NA,0.4196,-0.6263,0.37849999999999995,3
Moclobemide,NA,0.3372,0.4722,NA,0.4323,-0.4996,0.4139,2
NCGC00167821-01,NA,0.3367,NA,0.6762,0.3777,-0.6744,0.46353333333333335,2
313981-55-4,NA,0.3362,NA,0.5611,0.3514,-0.6325,0.41623333333333334,2
GSK256066,NA,0.3356,0.5134,NA,0.4679,-0.6643,0.43896666666666667,2
Ketotifen,NA,0.3356,NA,0.4054,0.4645,-0.529,0.4018333333333333,2
GRANISETRON HYDROCHLORIDE,NA,0.3355,NA,0.4785,0.3719,-0.7435,0.3953,2
"ICI 182,780",NA,0.3355,0.4275,0.4449,0.456,-0.5516,0.415975,1
Meprylcaine,NA,0.3353,0.4,0.8493,0.3363,-0.7223,0.480225,1
BRD-K70974948,NA,0.3347,NA,0.5667,NA,-0.8577,0.4507,3
Tizanidine,NA,0.3345,NA,0.4928,0.3958,-0.5048,0.4077,2
BRD-K03289154,NA,0.3344,NA,NA,0.4489,-0.49,0.39165,3
MLN 2480,NA,0.3343,NA,0.4457,0.3965,-0.6468,0.39216666666666666,2
BRD-K72234025,NA,0.3341,NA,NA,0.3892,-0.7816,0.36165,3
SA-440832,NA,0.3339,0.3457,NA,0.6626,-0.9645,0.44739999999999996,2
fluticasone,NA,0.3337,0.4708,0.5081,0.3712,-0.6446,0.42095,1
"8-Bromo-camp, na",NA,0.3335,0.4963,NA,NA,-0.8466,0.41490000000000005,3
BRD-K08982647,NA,0.3334,0.3394,NA,NA,-0.5044,0.3364,3
Pizotyline,NA,0.3328,NA,NA,0.4023,-0.6947,0.36755,3
SPECTRUM5_002023,NA,0.3326,0.4766,0.4605,NA,-0.4914,0.42323333333333335,2
Dexamethasone 21-acetate,NA,0.3323,0.3302,0.5892,0.3929,-0.6083,0.41115,1
Ofloxacin,NA,0.3321,NA,0.5584,0.3763,-0.5418,0.4222666666666667,2
BRD-K18359792,NA,0.3319,NA,NA,0.4551,-0.5552,0.39349999999999996,3
MLS000518920,NA,0.3319,0.5121,0.4026,0.4686,-0.6327,0.4288,1
6-fluoro-3-hydroxypyrazine-2-carboxamide,NA,0.3315,0.4542,NA,0.446,-0.6553,0.4105666666666667,2
LY-320135,NA,0.3312,NA,0.3908,NA,-0.9239,0.361,3
CAM-9-026,NA,0.3311,NA,0.6467,NA,-0.742,0.4889,3
CHEMBL2204241,NA,0.3303,NA,0.4831,0.3643,-0.6441,0.3925666666666667,2
IN1451,NA,0.3303,NA,NA,0.3634,-0.6348,0.34685,3
Tafamidis,NA,0.3302,0.3558,0.5632,NA,-0.6389,0.4164,2
316173-57-6,NA,0.3299,0.3371,0.5138,0.3525,-0.6205,0.383325,1
Meclofenamic acid,NA,0.3295,NA,0.5076,0.501,-0.5013,0.44603333333333334,2
Xaliproden,NA,0.3295,NA,NA,0.3501,-0.7424,0.3398,3
KUC111109N,NA,0.3293,0.5174,0.3617,NA,-0.6535,0.4028,2
Torsemide,NA,0.3293,NA,0.4962,0.4451,-0.6889,0.4235333333333333,2
Dienestrol,NA,0.329,0.3546,0.4061,NA,-0.6677,0.36323333333333335,2
LY451395,NA,0.3285,NA,0.5253,0.5463,-0.6222,0.4667,2
SA-89068,NA,0.3285,0.4313,0.4331,0.4697,-0.5738,0.41565,1
MST-312,NA,0.3281,0.3503,NA,0.445,-0.4748,0.37446666666666667,2
PK04PUR_000067,NA,0.3279,NA,0.6541,NA,-0.6671,0.491,3
MLS-0435542.0001,NA,0.3278,NA,NA,0.4691,-0.6717,0.39844999999999997,3
BRD-K91016007,NA,0.3278,NA,0.6402,NA,-0.8013,0.484,3
Mesulergine,NA,0.3273,NA,0.5253,0.3748,-0.7583,0.40913333333333335,2
CHEMBL1617726,NA,0.3271,NA,NA,0.4825,-0.6267,0.4048,3
CHEMBL2359502,NA,0.327,NA,0.5793,NA,-0.6448,0.45315000000000005,3
Alaproclate,NA,0.3263,NA,0.7326,0.4726,-0.6441,0.5105,2
MEGXP0_001964,NA,0.3262,NA,NA,0.3353,-0.7648,0.33075,3
ST50402870,NA,0.3261,0.3729,NA,0.3811,-0.764,0.3600333333333333,2
BRD-K26381032,NA,0.326,NA,0.4122,NA,-0.6665,0.3691,3
BRD-K46295497,NA,0.3258,NA,0.4633,NA,-0.5308,0.39454999999999996,3
TAK-700 (Orteronel),NA,0.3253,0.381,0.3588,0.518,-0.6841,0.395775,1
PRIMA 1,NA,0.325,0.4245,0.429,NA,-0.6763,0.3928333333333333,2
CHEMBL1938917,NA,0.3249,0.3242,NA,NA,-0.8796,0.32455,3
362-74-3,NA,0.3245,0.3838,0.5635,NA,-0.6561,0.42393333333333333,2
145040-37-5,NA,0.3244,NA,0.3635,0.4601,-0.7934,0.38266666666666665,2
AC1L1I54,NA,0.3242,NA,0.4575,0.3686,-0.6279,0.38343333333333335,2
PP 3,NA,0.3241,0.4589,0.6405,NA,-0.4926,0.4745,2
BRD-K22321414,NA,0.3239,NA,0.4863,NA,-0.6401,0.4051,3
BRD-K16934333,NA,0.3239,NA,0.4445,NA,-0.5092,0.3842,3
BRL54443,NA,0.3233,NA,0.5202,0.443,-0.6227,0.42883333333333334,2
BRD-K47551852,NA,0.323,0.3655,0.4995,NA,-0.4838,0.396,2
BRD-K95976153,NA,0.3227,NA,0.43,NA,-0.4941,0.37634999999999996,3
GP 1A,NA,0.3225,0.4304,NA,NA,-0.8414,0.37645,3
Tedizolid,NA,0.3222,0.3824,0.5332,0.5785,-0.6101,0.454075,1
ZINC01282667,NA,0.3219,NA,0.395,NA,-0.6602,0.35845000000000005,3
Racepinephrine,NA,0.3217,0.434,0.3547,0.3651,-0.537,0.368875,1
BRD-K54127914,NA,0.3211,NA,0.46,NA,-0.696,0.39055,3
AC1NWALC,NA,NA,0.7692,0.3835,0.4507,-0.6384,0.5344666666666666,2
BRD-K38477985,NA,NA,0.7646,0.3577,NA,-0.4749,0.56115,3
Deferiprone,NA,NA,0.7306,0.4456,0.4413,-0.4793,0.5391666666666667,2
Reversine,NA,NA,0.6505,0.5371,NA,-0.6976,0.5938,3
BRD-K29251608,NA,NA,0.6414,0.3616,0.4021,-0.535,0.46836666666666665,2
Lypressin,NA,NA,0.6321,NA,0.3416,-0.6133,0.48685,3
SCHEMBL10026606,NA,NA,0.6248,0.5287,0.3794,-0.6112,0.5109666666666667,2
CHEMBL41721,NA,NA,0.6243,NA,0.4064,-0.6871,0.51535,3
PRESTWICK3_000646,NA,NA,0.6073,NA,0.4332,-0.7207,0.52025,3
Latanoprost,NA,NA,0.602,0.5626,0.4463,-0.4746,0.5369666666666666,2
Digitoxigenin,NA,NA,0.5902,NA,0.5028,-0.6144,0.5465,3
Lanacordin,NA,NA,0.5866,NA,0.4308,-0.6322,0.5087,3
BRD-K55113501-001-01-2,NA,NA,0.5857,NA,0.4232,-0.5989,0.5044500000000001,3
Taranabant,NA,NA,0.583,0.3398,0.3707,-0.6683,0.43116666666666664,2
4-Hydroxy-retinoic acid,NA,NA,0.5803,0.4377,0.5771,-0.6513,0.5317,2
Prostratin,NA,NA,0.5793,0.4862,0.3814,-0.475,0.4823,2
CID 75060944,NA,NA,0.573,NA,0.3882,-0.6778,0.48059999999999997,3
Periplocymarin,NA,NA,0.5704,NA,0.4626,-0.4818,0.5165,3
Benproperine,NA,NA,0.5633,0.524,NA,-0.6101,0.54365,3
Digoxin,NA,NA,0.5617,NA,0.4848,-0.6334,0.52325,3
Strophanthidin,NA,NA,0.5558,0.6518,0.4542,-0.4854,0.5539333333333334,2
AC1OAV9H,NA,NA,0.5511,NA,0.432,-0.5985,0.49155000000000004,3
BRD-K03651937,NA,NA,0.5467,NA,0.4229,-0.5015,0.4848,3
Moricizine,NA,NA,0.546,0.6978,0.491,-0.5789,0.5782666666666667,2
AC1O9EM7,NA,NA,0.5455,0.5019,NA,-0.5157,0.5237,3
ZINC12496510,NA,NA,0.5415,NA,0.429,-0.7251,0.48524999999999996,3
"5-(Z)-7-(4-o-hydroxyphenyl-2-trifluoromethyl-1,3 dioxan-cis-5-yl)heptenoic acid",NA,NA,0.5409,0.436,0.559,-0.5124,0.5119666666666667,2
Obatoclax,NA,NA,0.5357,0.41,0.3605,-0.5269,0.43539999999999995,2
vinorelbine,NA,NA,0.5346,0.4286,0.3225,-0.4975,0.42856666666666665,2
MLS002729057,NA,NA,0.5304,0.4163,0.4808,-0.4874,0.47583333333333333,2
AC1MGPVN,NA,NA,0.5279,0.5021,NA,-0.6061,0.515,3
VU0418939-2,NA,NA,0.5257,0.4098,0.375,-0.4895,0.4368333333333333,2
Digoxigenin,NA,NA,0.5244,NA,0.5148,-0.5607,0.5196000000000001,3
Olanzapine,NA,NA,0.5188,NA,0.6169,-0.6812,0.56785,3
BRD-K30066603,NA,NA,0.5157,0.5723,NA,-0.6496,0.544,3
Syrosingopine,NA,NA,0.5095,NA,0.5687,-0.6989,0.5390999999999999,3
phylloquinone,NA,NA,0.5085,NA,0.4541,-0.6026,0.48129999999999995,3
TAS-103 (dihydrochloride),NA,NA,0.5062,NA,0.4045,-0.5167,0.45535000000000003,3
Calcipotriene,NA,NA,0.5053,0.7769,0.3502,-0.6338,0.5441333333333334,2
CHEMBL2142321,NA,NA,0.5029,NA,0.5529,-0.7092,0.5279,3
YM 976,NA,NA,0.501,0.6035,0.3896,-0.6891,0.49803333333333333,2
Vinorelbine,NA,NA,0.4947,NA,0.3789,-0.4966,0.43679999999999997,3
Calcimycin,NA,NA,0.4924,0.5128,0.4336,-0.4824,0.4796,2
Raltitrexed,NA,NA,0.4907,0.4386,NA,-0.646,0.46465,3
Griseofulvin,NA,NA,0.4901,0.4704,0.4215,-0.5926,0.46066666666666667,2
Ginsenoside RC,NA,NA,0.4899,0.5254,NA,-0.8078,0.5076499999999999,3
BRD-A10420615-001-02-8,NA,NA,0.4874,0.3661,0.3595,-0.4949,0.4043333333333333,2
BRD-K81605832,NA,NA,0.4822,NA,0.3973,-0.7863,0.43975,3
Trimethobenzamide,NA,NA,0.4793,0.445,0.6249,-0.6159,0.5164,2
CHEMBL2130568,NA,NA,0.4778,NA,0.5326,-0.6119,0.5052,3
GNF-PF-159,NA,NA,0.4729,NA,0.5814,-0.6108,0.52715,3
Isomammeisin,NA,NA,0.471,0.4822,NA,-0.5887,0.4766,3
Ivabradine HCl,NA,NA,0.4671,0.6115,NA,-0.721,0.5393,3
BRD-K45627302,NA,NA,0.4665,0.4973,NA,-0.5926,0.4819,3
CHEMBL2140128,NA,NA,0.4636,0.3473,NA,-0.5037,0.40545,3
Pentylenetetrazol,NA,NA,0.4632,0.4509,0.3712,-0.7597,0.42843333333333333,2
VU0418947-2,NA,NA,0.4629,NA,0.4499,-0.513,0.45640000000000003,3
BRD-K81408913,NA,NA,0.4589,NA,0.4472,-0.7223,0.45304999999999995,3
Sulfasalazine,NA,NA,0.4567,0.5855,NA,-0.7798,0.5211,3
BRD-K69888333,NA,NA,0.4563,0.4175,NA,-0.521,0.43689999999999996,3
SPOX1_000823,NA,NA,0.4551,0.5055,NA,-0.6056,0.48029999999999995,3
BRD-K95517054-001-01-7,NA,NA,0.4454,0.4522,NA,-0.821,0.4488,3
AC1MFIS3,NA,NA,0.4453,0.4291,0.3583,-0.715,0.4109,2
BRD-K47121420,NA,NA,0.4439,0.5972,NA,-0.6082,0.52055,3
SCHEMBL10028376,NA,NA,0.442,0.4307,NA,-0.4809,0.43635,3
PAC-1,NA,NA,0.4415,0.5525,0.5592,-0.6498,0.5177333333333334,2
GW501516,NA,NA,0.4409,0.5289,0.621,-0.6375,0.5302666666666667,2
CID 6167421,NA,NA,0.438,0.5966,0.4002,-0.5279,0.4782666666666667,2
SKF 86002,NA,NA,0.4378,0.5315,0.3785,-0.5751,0.44926666666666665,2
TENOVIN-1,NA,NA,0.4366,0.3341,0.3554,-0.6207,0.3753666666666667,2
MLS002725680,NA,NA,0.4364,0.5451,NA,-0.8016,0.49075,3
PF-04449913,NA,NA,0.4339,0.4213,0.3908,-0.4875,0.41533333333333333,2
SCHEMBL10195776,NA,NA,0.4333,NA,0.4109,-0.5127,0.42210000000000003,3
"Triazolothiadiazine, 23",NA,NA,0.4313,0.5642,0.4407,-0.4921,0.47873333333333334,2
BRD-K18891555,NA,NA,0.4297,0.3917,NA,-0.6322,0.4107,3
BRD-A73513677,NA,NA,0.426,0.5306,0.3499,-0.6167,0.4355,2
83002-04-4,NA,NA,0.4246,NA,0.3996,-0.4908,0.4121,3
AC1L1KV5,NA,NA,0.4239,0.5496,0.3621,-0.5283,0.4452,2
Pirfenidone,NA,NA,0.4233,0.3642,0.3663,-0.6494,0.3846,2
BRD-K76418961,NA,NA,0.4204,0.3884,NA,-0.4868,0.4044,3
Lasalocid,NA,NA,0.4175,0.3978,0.4622,-0.6804,0.42583333333333334,2
"2-(2,4-Dichlorophenoxy)-n-(4-methyl-2-nitrophenyl)acetamide",NA,NA,0.4175,0.502,NA,-0.5451,0.45975,3
Trilostane,NA,NA,0.4157,NA,0.3887,-0.8126,0.4022,3
SA-1938820,NA,NA,0.4132,NA,0.4697,-0.4966,0.44145,3
NORGESTREL,NA,NA,0.413,0.4239,0.4406,-0.604,0.42583333333333334,2
CHEMBL2137729,NA,NA,0.4117,0.4414,NA,-0.608,0.42655,3
CHEMBL3185651,NA,NA,0.4112,0.4076,0.5177,-0.6847,0.4455,2
Trovafloxacin mesylate,NA,NA,0.4106,0.6293,0.5434,-0.6252,0.5277666666666667,2
Fosinopril,NA,NA,0.4104,0.612,0.3929,-0.4897,0.47176666666666667,2
BRD-K81732150,NA,NA,0.4101,NA,0.3657,-0.5187,0.3879,3
Tyrphostin AG 126,NA,NA,0.4097,NA,0.4477,-0.6702,0.42869999999999997,3
SCHEMBL12684744,NA,NA,0.4094,0.3297,NA,-0.5238,0.36955,3
MLS002276522,NA,NA,0.4083,0.4513,NA,-0.634,0.42979999999999996,3
Cinnarizine,NA,NA,0.4075,0.5129,0.4213,-0.6785,0.4472333333333333,2
Zonisamide,NA,NA,0.4073,0.3271,NA,-0.7637,0.36719999999999997,3
Epirizole,NA,NA,0.4069,0.6692,0.4367,-0.5742,0.5042666666666666,2
BRD-K28083085,NA,NA,0.4056,0.582,0.4726,-0.6795,0.48673333333333335,2
Teriflunomide,NA,NA,0.4045,NA,0.3489,-0.4957,0.37670000000000003,3
BRD-K92659561,NA,NA,0.4019,0.4954,NA,-0.7918,0.44865,3
BRD-K89020690,NA,NA,0.4014,0.4704,NA,-0.6118,0.43589999999999995,3
CHEMBL404099,NA,NA,0.4,0.3986,0.3666,-0.8391,0.3884,2
AC1O9ZP5,NA,NA,0.398,NA,0.3787,-0.5031,0.38835,3
ST4110747,NA,NA,0.3963,0.5386,NA,-0.5694,0.46745,3
Pravastatin sodium,NA,NA,0.3962,NA,0.4511,-0.6122,0.42364999999999997,3
BRD-K28884887,NA,NA,0.3944,0.342,NA,-0.6658,0.36819999999999997,3
"Methyl-6,7-dimethoxy-4-ethyl-beta-carboline-3-carboxylate",NA,NA,0.3941,0.4535,NA,-0.7517,0.4238,3
"L741,626",NA,NA,0.3941,0.4903,NA,-0.4896,0.44220000000000004,3
4-(Trans-4-butylcyclohexyl)benzoic acid,NA,NA,0.3921,0.653,0.3503,-0.936,0.46513333333333334,2
Hexachlorophene,NA,NA,0.3915,0.3957,0.492,-0.4861,0.4264,2
Bemegride,NA,NA,0.3906,0.4542,0.4192,-0.6229,0.42133333333333334,2
Epirubicin HCl,NA,NA,0.3896,NA,0.4437,-0.5207,0.41664999999999996,3
KUC104493,NA,NA,0.3861,NA,0.5205,-0.5234,0.4533,3
BUTORPHANOL-(+)-TARTRATE (DEA license),NA,NA,0.3859,NA,0.349,-0.527,0.36745,3
BRD-K02375958,NA,NA,0.3858,NA,0.3583,-0.6674,0.37205,3
MLS002473918,NA,NA,0.3843,0.4735,NA,-0.6123,0.42889999999999995,3
"2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide",NA,NA,0.3835,NA,0.4198,-0.7095,0.40165,3
Docetaxel Intermediate,NA,NA,0.3829,0.5476,NA,-0.5018,0.46525,3
IKK Inhibitor VII,NA,NA,0.3809,0.4133,NA,-0.4779,0.3971,3
"Triazolothiadiazine, 29",NA,NA,0.38,0.3461,0.4283,-0.5929,0.38480000000000003,2
Methyldopa,NA,NA,0.3798,0.3668,0.3495,-0.6495,0.3653666666666667,2
CHEMBL2361061,NA,NA,0.3791,0.3992,NA,-0.777,0.38915,3
MLS001065828,NA,NA,0.3778,0.4676,NA,-0.71,0.4227,3
SA-1459167,NA,NA,0.3776,0.5584,0.3315,-0.6218,0.4225,2
BRD-K74133369-001-01-8,NA,NA,0.3765,0.5827,NA,-0.4945,0.4796,3
CHEMBL566501,NA,NA,0.3748,0.4884,NA,-0.7017,0.4316,3
"Triazolothiadiazine, 25",NA,NA,0.3747,NA,0.4009,-0.6948,0.3878,3
Tacrolimus,NA,NA,0.3743,0.6267,NA,-0.8741,0.5005000000000001,3
Cilomilast,NA,NA,0.3737,0.501,0.5815,-0.5278,0.4854,2
TG100-115,NA,NA,0.3725,0.4689,NA,-0.6311,0.42069999999999996,3
172516-45-9,NA,NA,0.3724,NA,0.4536,-0.6908,0.41300000000000003,3
CHEMBL2133868,NA,NA,0.3723,NA,0.4073,-0.6086,0.38980000000000004,3
CHEMBL1551506,NA,NA,0.3722,0.4322,NA,-0.5098,0.4022,3
Anastrozole,NA,NA,0.3721,0.6428,0.6052,-0.4847,0.5400333333333334,2
BRD-K31175437,NA,NA,0.372,NA,0.3645,-0.626,0.36824999999999997,3
ZINC01068696,NA,NA,0.3718,0.4647,NA,-0.5429,0.41825,3
CHEMBL2143638,NA,NA,0.3703,0.4613,NA,-0.5088,0.4158,3
"6-Formylindolo[3,2-b]carbazole",NA,NA,0.3697,NA,0.4692,-0.6776,0.41945,3
MLS000408862,NA,NA,0.3666,NA,0.3522,-0.6432,0.3594,3
CID 24069689,NA,NA,0.3659,0.5796,0.3816,-0.7763,0.4423666666666667,2
SA-247508,NA,NA,0.3654,0.5856,NA,-0.6184,0.47550000000000003,3
SPECTRUM_001048,NA,NA,0.3654,NA,0.4788,-0.506,0.42210000000000003,3
CHEMBL2355391,NA,NA,0.3649,0.6163,0.3695,-0.6151,0.4502333333333333,2
PK04_130213,NA,NA,0.3646,0.5389,0.4802,-0.6055,0.46123333333333333,2
Skimmianine,NA,NA,0.3645,0.3526,NA,-0.6203,0.35855000000000004,3
BRD-K29720768,NA,NA,0.3617,0.4682,NA,-0.5664,0.41495000000000004,3
BRD-K23564937,NA,NA,0.3617,0.4766,NA,-0.7803,0.41915,3
BRD-K50916779,NA,NA,0.3614,0.5179,NA,-0.497,0.43965,3
SCHEMBL2559243,NA,NA,0.3602,0.3356,NA,-0.6334,0.3479,3
AC1MCK4Q,NA,NA,0.3595,NA,0.4978,-0.4777,0.42865,3
AMIKACIN HYDRATE,NA,NA,0.3592,0.422,0.4613,-0.5007,0.4141666666666667,2
MLS003126519,NA,NA,0.3579,0.4262,NA,-0.8206,0.39205,3
AG-205/40776311,NA,NA,0.3566,0.4236,NA,-0.4961,0.3901,3
Raltegravir,NA,NA,0.356,0.5138,0.5103,-0.8494,0.46003333333333335,2
PCL2_000057,NA,NA,0.3541,0.5253,NA,-0.5722,0.4397,3
U 46619,NA,NA,0.3535,0.4149,NA,-0.6315,0.3842,3
MT-21,NA,NA,0.3533,NA,0.4242,-0.7001,0.38875000000000004,3
Edaravone,NA,NA,0.3528,0.445,NA,-0.735,0.39890000000000003,3
MLS001116134,NA,NA,0.3516,0.4515,NA,-0.8584,0.40155,3
Xylazine,NA,NA,0.3503,0.4788,0.4115,-0.6936,0.4135333333333333,2
HG-6-64-01,NA,NA,0.35,0.3963,0.4676,-0.6179,0.40463333333333334,2
BRD-K05456756,NA,NA,0.3493,0.572,NA,-0.5293,0.46065,3
MBX-2982,NA,NA,0.3491,NA,0.327,-0.4789,0.33805,3
Rivafurazon,NA,NA,0.3488,0.6259,0.3467,-0.5568,0.4404666666666667,2
171179-06-9,NA,NA,0.3481,0.4313,NA,-0.624,0.38970000000000005,3
BRD-K05114711,NA,NA,0.3475,0.6686,0.3628,-0.49,0.45963333333333334,2
ST078797,NA,NA,0.3471,NA,0.4698,-0.664,0.40845,3
RG7090,NA,NA,0.3471,0.5568,0.4246,-0.6062,0.4428333333333333,2
Diphenylpyraline,NA,NA,0.3471,0.5851,0.5449,-0.6039,0.4923666666666667,2
BRD-K41862560,NA,NA,0.347,0.3852,0.3888,-0.4777,0.37366666666666665,2
Mirin,NA,NA,0.3467,NA,0.4432,-0.7271,0.39495,3
CHEMBL1474387,NA,NA,0.3452,0.3837,NA,-0.5861,0.36445,3
AC1O9HQ4,NA,NA,0.3451,0.5562,NA,-0.4744,0.45065,3
