threshold,fda_status,compound,num
1,non_fda,BRD-K34829873,1
1,non_fda,BRD-K34952911,1
1,non_fda,BRD-K34974324,1
1,non_fda,BRD-K35024477,1
1,non_fda,BRD-K35060373,1
1,non_fda,BRD-K35081088,1
1,non_fda,BRD-K35131740,1
1,non_fda,BRD-K35188965,1
1,non_fda,BRD-K35199432,1
1,non_fda,BRD-K35210537,1
1,non_fda,BRD-K35213218,1
1,non_fda,BRD-K35224528,1
1,non_fda,BRD-K35290760,1
1,non_fda,BRD-K35440818,1
1,non_fda,BRD-K35440877,1
1,non_fda,BRD-K35468072,1
1,non_fda,BRD-K35562235,1
1,non_fda,BRD-K35577141,1
1,non_fda,BRD-K35638681,1
1,non_fda,BRD-K35701136,1
1,non_fda,BRD-K35712980,1
1,non_fda,BRD-K35789946,1
1,non_fda,BRD-K35932822,1
1,non_fda,BRD-K35979672,1
1,non_fda,BRD-K36110199,1
1,non_fda,BRD-K36177038,1
1,non_fda,BRD-K36226647,1
1,non_fda,BRD-K36317223,1
1,non_fda,BRD-K36360168,1
1,non_fda,BRD-K36462169,1
1,non_fda,BRD-K36490574,1
1,non_fda,BRD-K36513323,1
1,non_fda,BRD-K36620425,1
1,non_fda,BRD-K36701739,1
1,non_fda,BRD-K36702054,1
1,non_fda,BRD-K36754064,1
1,non_fda,BRD-K36767861,1
1,non_fda,BRD-K36864553,1
1,non_fda,BRD-K36899442,1
1,non_fda,BRD-K36909552,1
1,non_fda,BRD-K36928611,1
1,non_fda,BRD-K36928794,1
1,non_fda,BRD-K36962815,1
1,non_fda,BRD-K37058154,1
1,non_fda,BRD-K37073485,1
1,non_fda,BRD-K37184875,1
1,non_fda,BRD-K37225168,1
1,non_fda,BRD-K37225211,1
1,non_fda,BRD-K37226311,1
1,non_fda,BRD-K37316675,1
1,non_fda,BRD-K37434018,1
1,non_fda,BRD-K37487131,1
1,non_fda,BRD-K37516186,1
1,non_fda,BRD-K37552925,1
1,non_fda,BRD-K37563991,1
1,non_fda,BRD-K37655007,1
1,non_fda,BRD-K37777176,1
1,non_fda,BRD-K37847786,1
1,non_fda,BRD-K37848804,1
1,non_fda,BRD-K37852224,1
1,non_fda,BRD-K38011931,1
1,non_fda,BRD-K38037265,1
1,non_fda,BRD-K38181288,1
1,non_fda,BRD-K38186418,1
1,non_fda,BRD-K38205437,1
1,non_fda,BRD-K38294617,1
1,non_fda,BRD-K38451408,1
1,non_fda,BRD-K38454082,1
1,non_fda,BRD-K38468651,1
1,non_fda,BRD-K38519699,1
1,non_fda,BRD-K38524184,1
1,non_fda,BRD-K38545029,1
1,non_fda,BRD-K38588505,1
1,non_fda,BRD-K38589987,1
1,non_fda,BRD-K38620156,1
1,non_fda,BRD-K38643780,1
1,non_fda,BRD-K38688128,1
1,non_fda,BRD-K38717348,1
1,non_fda,BRD-K38733341,1
1,non_fda,BRD-K38740852,1
1,non_fda,BRD-K38760240,1
1,non_fda,BRD-K38891183,1
1,non_fda,BRD-K39006362,1
1,non_fda,BRD-K39032190,1
1,non_fda,BRD-K39143839,1
1,non_fda,BRD-K39151337,1
1,non_fda,BRD-K39156670,1
1,non_fda,BRD-K39172790-001-01-9,1
1,non_fda,BRD-K39177148,1
1,non_fda,BRD-K39284479,1
1,non_fda,BRD-K39504007,1
1,non_fda,BRD-K39597586,1
1,non_fda,BRD-K39622686,1
1,non_fda,BRD-K39635970,1
1,non_fda,BRD-K39647256,1
1,non_fda,BRD-K39654705,1
1,non_fda,BRD-K39658422-001-01-3,1
1,non_fda,BRD-K39766484,1
1,non_fda,BRD-K39887954,1
1,non_fda,BRD-K39894071,1
1,non_fda,BRD-K40034561,1
1,non_fda,BRD-K40064462,1
1,non_fda,BRD-K40099330,1
1,non_fda,BRD-K40121369,1
1,non_fda,BRD-K40185230,1
1,non_fda,BRD-K40240180,1
1,non_fda,BRD-K40276799,1
1,non_fda,BRD-K40301427,1
1,non_fda,BRD-K40413084-001-01-9,1
1,non_fda,BRD-K40471863,1
1,non_fda,BRD-K40505314,1
1,non_fda,BRD-K40566034,1
1,non_fda,BRD-K40630529,1
1,non_fda,BRD-K40724613,1
1,non_fda,BRD-K40973428,1
1,non_fda,BRD-K41096823,1
1,non_fda,BRD-K41120089,1
1,non_fda,BRD-K41173255,1
1,non_fda,BRD-K41200351,1
1,non_fda,BRD-K41215666,1
1,non_fda,BRD-K41335306,1
1,non_fda,BRD-K41350512,1
1,non_fda,BRD-K41389876,1
1,non_fda,BRD-K41390249,1
1,non_fda,BRD-K41418105,1
1,non_fda,BRD-K41423946,1
1,non_fda,BRD-K41520872,1
1,non_fda,BRD-K41571462,1
1,non_fda,BRD-K41574893,1
1,non_fda,BRD-K41660807,1
1,non_fda,BRD-K41700431,1
1,non_fda,BRD-K41761879,1
1,non_fda,BRD-K41763142,1
1,non_fda,BRD-K41824522,1
1,non_fda,BRD-K41862560,1
1,non_fda,BRD-K41871066,1
1,non_fda,BRD-K41931739,1
1,non_fda,BRD-K41996639,1
1,non_fda,BRD-K42006110,1
1,non_fda,BRD-K42125900-001-01-9,1
1,non_fda,BRD-K42136113,1
1,non_fda,BRD-K42303783,1
1,non_fda,BRD-K42361507,1
1,non_fda,BRD-K42361978,1
1,non_fda,BRD-K42411085,1
1,non_fda,BRD-K42450605,1
1,non_fda,BRD-K42543304,1
1,non_fda,BRD-K42543764,1
1,non_fda,BRD-K42584632,1
1,non_fda,BRD-K42605282,1
1,non_fda,BRD-K42614769,1
1,non_fda,BRD-K42620042,1
1,non_fda,BRD-K42694358,1
1,non_fda,BRD-K42702351,1
1,non_fda,BRD-K42733037,1
1,non_fda,BRD-K42737417,1
1,non_fda,BRD-K42841961,1
1,non_fda,BRD-K42862966,1
1,non_fda,BRD-K43031910,1
1,non_fda,BRD-K43036943,1
1,non_fda,BRD-K43049540,1
1,non_fda,BRD-K43057855,1
1,non_fda,BRD-K43151809,1
1,non_fda,BRD-K43216840,1
1,non_fda,BRD-K43225681,1
1,non_fda,BRD-K43226598,1
1,non_fda,BRD-K43231198,1
1,non_fda,BRD-K43256821,1
1,non_fda,BRD-K43283393,1
1,non_fda,BRD-K43286821,1
1,non_fda,BRD-K43326597,1
1,non_fda,BRD-K43349989,1
1,non_fda,BRD-K43357772,1
1,non_fda,BRD-K43411248,1
1,non_fda,BRD-K43481697,1
1,non_fda,BRD-K43556160,1
1,non_fda,BRD-K43579410,1
1,non_fda,BRD-K43604368,1
1,non_fda,BRD-K43609604,1
1,non_fda,BRD-K43615608,1
1,non_fda,BRD-K43623238,1
1,non_fda,BRD-K43703651,1
1,non_fda,BRD-K43838150,1
1,non_fda,BRD-K43874853,1
1,non_fda,BRD-K43905345,1
1,non_fda,BRD-K43931839,1
1,non_fda,BRD-K43971874,1
1,non_fda,BRD-K43980524,1
1,non_fda,BRD-K43992612,1
1,non_fda,BRD-K44021875,1
1,non_fda,BRD-K44079161,1
1,non_fda,BRD-K44119437,1
1,non_fda,BRD-K44207800,1
1,non_fda,BRD-K44421914,1
1,non_fda,BRD-K44436874,1
1,non_fda,BRD-K44495371-001-01-4,1
1,non_fda,BRD-K44562105,1
1,non_fda,BRD-K44635753,1
1,non_fda,BRD-K44715408,1
1,non_fda,BRD-K44816676,1
1,non_fda,BRD-K44818533,1
1,non_fda,BRD-K44833108,1
1,non_fda,BRD-K44890999,1
1,non_fda,BRD-K44968554,1
1,non_fda,BRD-K44980533,1
1,non_fda,BRD-K45115014,1
1,non_fda,BRD-K45124535,1
1,non_fda,BRD-K45151011,1
1,non_fda,BRD-K45231555,1
1,non_fda,BRD-K45232279,1
1,non_fda,BRD-K45253154-001-01-9,1
1,non_fda,BRD-K45265806,1
1,non_fda,BRD-K45295352,1
1,non_fda,BRD-K45322187,1
1,non_fda,BRD-K45371861,1
1,non_fda,BRD-K45431864,1
1,non_fda,BRD-K45442578,1
1,non_fda,BRD-K45485804,1
1,non_fda,BRD-K45515828,1
1,non_fda,BRD-K45595662,1
1,non_fda,BRD-K45627302,1
1,non_fda,BRD-K45675241,1
1,non_fda,BRD-K45695360,1
1,non_fda,BRD-K45735142,1
1,non_fda,BRD-K45745416,1
1,non_fda,BRD-K45749103,1
1,non_fda,BRD-K45758869-001-01-3,1
1,non_fda,BRD-K45803728,1
1,non_fda,BRD-K45807461,1
1,non_fda,BRD-K45853100,1
1,non_fda,BRD-K45929778,1
1,non_fda,BRD-K46065939,1
1,non_fda,BRD-K46178029,1
1,non_fda,BRD-K46205969,1
1,non_fda,BRD-K46206861,1
1,non_fda,BRD-K46300014,1
1,non_fda,BRD-K46373821,1
1,non_fda,BRD-K46381939,1
1,non_fda,BRD-K46393778,1
1,non_fda,BRD-K46419847,1
1,non_fda,BRD-K46445327,1
1,non_fda,BRD-K46446437,1
1,non_fda,BRD-K46503544-001-01-5,1
1,non_fda,BRD-K46533463,1
1,non_fda,BRD-K46692335,1
1,non_fda,BRD-K46730958,1
1,non_fda,BRD-K46807184,1
1,non_fda,BRD-K46922721,1
1,non_fda,BRD-K46959535,1
1,non_fda,BRD-K46965430,1
1,non_fda,BRD-K46999092,1
1,non_fda,BRD-K47036878,1
1,non_fda,BRD-K47070211,1
1,non_fda,BRD-K47102646,1
1,non_fda,BRD-K47105324,1
1,non_fda,BRD-K47163377,1
1,non_fda,BRD-K47234370,1
1,non_fda,BRD-K47240178,1
1,non_fda,BRD-K47247219,1
1,non_fda,BRD-K47284302,1
1,non_fda,BRD-K47303556,1
1,non_fda,BRD-K47396627,1
1,non_fda,BRD-K47423282,1
1,non_fda,BRD-K47512679,1
1,non_fda,BRD-K47549778,1
1,non_fda,BRD-K47571551,1
1,non_fda,BRD-K47574438,1
1,non_fda,BRD-K47752932,1
1,non_fda,BRD-K47771675,1
1,non_fda,BRD-K47804338,1
1,non_fda,BRD-K47825575,1
1,non_fda,BRD-K47906330,1
1,non_fda,BRD-K47971885,1
1,non_fda,BRD-K48001367,1
1,non_fda,BRD-K48019220,1
1,non_fda,BRD-K48031880,1
1,non_fda,BRD-K48150994,1
1,non_fda,BRD-K48222931,1
1,non_fda,BRD-K48225424,1
1,non_fda,BRD-K48306626,1
1,non_fda,BRD-K48457318-001-01-6,1
1,non_fda,BRD-K48505466,1
1,non_fda,BRD-K48508383,1
1,non_fda,BRD-K48548528,1
1,non_fda,BRD-K48553449,1
1,non_fda,BRD-K48672996,1
1,non_fda,BRD-K48673964,1
1,non_fda,BRD-K48710616,1
1,non_fda,BRD-K48804356,1
1,non_fda,BRD-K48809858,1
1,non_fda,BRD-K48864121,1
1,non_fda,BRD-K48914099,1
1,non_fda,BRD-K49092745,1
1,non_fda,BRD-K49111930,1
1,non_fda,BRD-K49172498,1
1,non_fda,BRD-K49215584,1
1,non_fda,BRD-K49255961,1
1,non_fda,BRD-K49290616,1
1,non_fda,BRD-K49345388,1
1,non_fda,BRD-K49452151,1
1,non_fda,BRD-K49480198,1
1,non_fda,BRD-K49482378,1
1,non_fda,BRD-K49525275,1
1,non_fda,BRD-K49553303-001-01-8,1
1,non_fda,BRD-K49595590,1
1,non_fda,BRD-K49623506,1
1,non_fda,BRD-K49634971,1
1,non_fda,BRD-K49689003,1
1,non_fda,BRD-K49751344,1
1,non_fda,BRD-K49907578,1
1,non_fda,BRD-K49910674,1
1,non_fda,BRD-K49931834,1
1,non_fda,BRD-K49956785,1
1,non_fda,BRD-K50131741,1
1,non_fda,BRD-K50171542,1
1,non_fda,BRD-K50186544,1
1,non_fda,BRD-K50204028,1
1,non_fda,BRD-K50218765,1
1,non_fda,BRD-K50277523,1
1,non_fda,BRD-K50368246,1
1,non_fda,BRD-K50605719,1
1,non_fda,BRD-K50696746,1
1,non_fda,BRD-K50748030,1
1,non_fda,BRD-K50761336,1
1,non_fda,BRD-K50845321,1
1,non_fda,BRD-K50868745,1
1,non_fda,BRD-K50916779,1
1,non_fda,BRD-K50929556,1
1,non_fda,BRD-K50984462,1
1,non_fda,BRD-K50986888,1
1,non_fda,BRD-K51126488,1
1,non_fda,BRD-K51134784,1
1,non_fda,BRD-K51166678-019-01-3,1
1,non_fda,BRD-K51360326,1
1,non_fda,BRD-K51363657,1
1,non_fda,BRD-K51388814,1
1,non_fda,BRD-K51498721,1
1,non_fda,BRD-K51583960,1
1,non_fda,BRD-K51626376,1
1,non_fda,BRD-K51844455,1
1,non_fda,BRD-K51849024,1
1,non_fda,BRD-K51849212,1
1,non_fda,BRD-K51894281,1
1,non_fda,BRD-K51934037,1
1,non_fda,BRD-K51970157,1
1,non_fda,BRD-K51981081,1
1,non_fda,BRD-K51998640,1
1,non_fda,BRD-K52062350,1
1,non_fda,BRD-K52111234,1
1,non_fda,BRD-K52149447,1
1,non_fda,BRD-K52184420,1
1,non_fda,BRD-K52199185,1
1,non_fda,BRD-K52373488,1
1,non_fda,BRD-K52468146-019-01-6,1
1,non_fda,BRD-K52497027,1
1,non_fda,BRD-K52577250,1
1,non_fda,BRD-K52643239,1
1,non_fda,BRD-K52675185,1
1,non_fda,BRD-K52688277,1
1,non_fda,BRD-K52812196,1
1,non_fda,BRD-K52831896,1
1,non_fda,BRD-K52954098,1
1,non_fda,BRD-K53046450,1
1,non_fda,BRD-K53120552,1
1,non_fda,BRD-K53223020,1
1,non_fda,BRD-K53325797,1
1,non_fda,BRD-K53327986,1
1,non_fda,BRD-K53359044,1
1,non_fda,BRD-K53390234,1
1,non_fda,BRD-K53467073,1
1,non_fda,BRD-K53501402,1
1,non_fda,BRD-K53582057,1
1,non_fda,BRD-K53619921,1
1,non_fda,BRD-K53636670,1
1,non_fda,BRD-K53640012,1
1,non_fda,BRD-K53927732,1
1,non_fda,BRD-K53987979,1
1,non_fda,BRD-K54127914-019-01-6,1
1,non_fda,BRD-K54161818,1
1,non_fda,BRD-K54168930,1
1,non_fda,BRD-K54285697,1
1,non_fda,BRD-K54302962,1
1,non_fda,BRD-K54323133,1
1,non_fda,BRD-K54327934,1
1,non_fda,BRD-K54343811,1
1,non_fda,BRD-K54385541,1
1,non_fda,BRD-K54431311-001-01-9,1
1,non_fda,BRD-K54730162,1
1,non_fda,BRD-K54735832,1
1,non_fda,BRD-K54756845,1
1,non_fda,BRD-K54839171,1
1,non_fda,BRD-K54925167,1
1,non_fda,BRD-K54972173,1
1,non_fda,BRD-K54986816,1
1,non_fda,BRD-K55009937,1
1,non_fda,BRD-K55035262,1
1,non_fda,BRD-K55065943-001-01-0,1
1,non_fda,BRD-K55073475,1
1,non_fda,BRD-K55077180,1
1,non_fda,BRD-K55155550,1
1,non_fda,BRD-K55187504,1
1,non_fda,BRD-K55216615,1
1,non_fda,BRD-K55218950,1
1,non_fda,BRD-K55341496,1
1,non_fda,BRD-K55362990,1
1,non_fda,BRD-K55381473,1
1,non_fda,BRD-K55437057,1
1,non_fda,BRD-K55452151,1
1,non_fda,BRD-K55533488,1
1,non_fda,BRD-K55543534,1
1,non_fda,BRD-K55596430,1
1,non_fda,BRD-K55612480,1
1,non_fda,BRD-K55659732,1
1,non_fda,BRD-K55697606,1
1,non_fda,BRD-K55699053,1
1,non_fda,BRD-K55715339,1
1,non_fda,BRD-K55749829,1
1,non_fda,BRD-K55880295,1
1,non_fda,BRD-K55996983,1
1,non_fda,BRD-K56040287,1
1,non_fda,BRD-K56124197,1
1,non_fda,BRD-K56176052,1
1,non_fda,BRD-K56219224,1
1,non_fda,BRD-K56301236,1
1,non_fda,BRD-K56384721,1
1,non_fda,BRD-K56535275,1
1,non_fda,BRD-K56562216,1
1,non_fda,BRD-K56596360,1
1,non_fda,BRD-K56731825,1
1,non_fda,BRD-K56763965,1
1,non_fda,BRD-K56847293,1
1,non_fda,BRD-K56884102,1
1,non_fda,BRD-K56917655,1
1,non_fda,BRD-K56945204,1
1,non_fda,BRD-K57009782,1
1,non_fda,BRD-K57073585,1
1,non_fda,BRD-K57140889-001-01-5,1
1,non_fda,BRD-K57166447,1
1,non_fda,BRD-K57179401,1
1,non_fda,BRD-K57180092,1
1,non_fda,BRD-K57200229-001-01-6,1
1,non_fda,BRD-K57293132,1
1,non_fda,BRD-K57321627,1
1,non_fda,BRD-K57328348,1
1,non_fda,BRD-K57339160,1
1,non_fda,BRD-K57371454,1
1,non_fda,BRD-K57420195,1
1,non_fda,BRD-K57443339,1
1,non_fda,BRD-K57476701,1
1,non_fda,BRD-K57502578,1
1,non_fda,BRD-K57589644,1
1,non_fda,BRD-K57638192,1
1,non_fda,BRD-K57667228,1
1,non_fda,BRD-K57691575,1
1,non_fda,BRD-K57696989,1
1,non_fda,BRD-K57732441,1
1,non_fda,BRD-K57758244,1
1,non_fda,BRD-K57766779,1
1,non_fda,BRD-K57786095,1
1,non_fda,BRD-K57841225,1
1,non_fda,BRD-K58189273,1
1,non_fda,BRD-K58191509,1
1,non_fda,BRD-K58250123,1
1,non_fda,BRD-K58284322,1
1,non_fda,BRD-K58360282,1
1,non_fda,BRD-K58469266,1
1,non_fda,BRD-K58490891,1
1,non_fda,BRD-K58560613,1
1,non_fda,BRD-K58679238,1
1,non_fda,BRD-K58745468,1
1,non_fda,BRD-K58746048-001-01-6,1
1,non_fda,BRD-K58808184,1
1,non_fda,BRD-K58879212,1
1,non_fda,BRD-K58893765,1
1,non_fda,BRD-K58925245,1
1,non_fda,BRD-K58945843,1
1,non_fda,BRD-K58952483,1
1,non_fda,BRD-K59024795,1
1,non_fda,BRD-K59159285,1
1,non_fda,BRD-K59176197,1
1,non_fda,BRD-K59248078,1
1,non_fda,BRD-K59336577,1
1,non_fda,BRD-K59341874,1
1,non_fda,BRD-K59468384,1
1,non_fda,BRD-K59472190,1
1,non_fda,BRD-K59519347,1
1,non_fda,BRD-K59539129,1
1,non_fda,BRD-K59549646,1
1,non_fda,BRD-K59709493,1
1,non_fda,BRD-K59722298,1
1,non_fda,BRD-K59746807,1
1,non_fda,BRD-K59830209,1
1,non_fda,BRD-K59862677,1
1,non_fda,BRD-K59939374,1
1,non_fda,BRD-K59977049,1
1,non_fda,BRD-K60004464,1
1,non_fda,BRD-K60056824,1
1,non_fda,BRD-K60093216,1
1,non_fda,BRD-K60151092,1
1,non_fda,BRD-K60237462,1
1,non_fda,BRD-K60272788,1
1,non_fda,BRD-K60341033,1
1,non_fda,BRD-K60460488-066-01-0,1
1,non_fda,BRD-K60471354,1
1,non_fda,BRD-K60474343,1
1,non_fda,BRD-K60477597,1
1,non_fda,BRD-K60554389,1
1,non_fda,BRD-K60706752,1
1,non_fda,BRD-K60756411,1
1,non_fda,BRD-K60796852,1
1,non_fda,BRD-K60826706,1
1,non_fda,BRD-K60857329,1
1,non_fda,BRD-K60879194,1
1,non_fda,BRD-K60993486,1
1,non_fda,BRD-K61051532,1
1,non_fda,BRD-K61083743,1
1,non_fda,BRD-K61113746,1
1,non_fda,BRD-K61158263,1
1,non_fda,BRD-K61190439,1
1,non_fda,BRD-K61219693,1
1,non_fda,BRD-K61388502,1
1,non_fda,BRD-K61431779,1
1,non_fda,BRD-K61465460,1
1,non_fda,BRD-K61529775,1
1,non_fda,BRD-K61540796,1
1,non_fda,BRD-K61553312,1
1,non_fda,BRD-K61881697,1
1,non_fda,BRD-K61979066,1
1,non_fda,BRD-K61991236,1
1,non_fda,BRD-K62058497,1
1,non_fda,BRD-K62083683,1
1,non_fda,BRD-K62237490,1
1,non_fda,BRD-K62283710,1
1,non_fda,BRD-K62314156,1
1,non_fda,BRD-K62337120,1
1,non_fda,BRD-K62358627,1
1,non_fda,BRD-K62433344,1
1,non_fda,BRD-K62465706,1
1,non_fda,BRD-K62472719,1
1,non_fda,BRD-K62561943,1
1,non_fda,BRD-K62590938,1
1,non_fda,BRD-K62595167,1
1,non_fda,BRD-K62601469,1
1,non_fda,BRD-K62638625,1
1,non_fda,BRD-K62676049,1
1,non_fda,BRD-K62689646,1
1,non_fda,BRD-K62719675,1
1,non_fda,BRD-K62748479-001-01-4,1
1,non_fda,BRD-K62753164,1
1,non_fda,BRD-K62951188,1
1,non_fda,BRD-K62985789,1
1,non_fda,BRD-K63077891,1
1,non_fda,BRD-K63158888,1
1,non_fda,BRD-K63164430,1
1,non_fda,BRD-K63368502,1
1,non_fda,BRD-K63383460,1
1,non_fda,BRD-K63388446,1
1,non_fda,BRD-K63423329,1
1,non_fda,BRD-K63435718,1
1,non_fda,BRD-K63458711,1
1,non_fda,BRD-K63494246,1
1,non_fda,BRD-K63513868,1
1,non_fda,BRD-K63591202,1
1,non_fda,BRD-K63618292,1
1,non_fda,BRD-K63724542,1
1,non_fda,BRD-K63757709,1
1,non_fda,BRD-K63811860,1
1,non_fda,BRD-K63818532,1
1,non_fda,BRD-K63827443,1
1,non_fda,BRD-K63874400,1
1,non_fda,BRD-K63903580,1
1,non_fda,BRD-K63947990,1
1,non_fda,BRD-K63968737,1
1,non_fda,BRD-K64023191,1
1,non_fda,BRD-K64062072,1
1,non_fda,BRD-K64070950,1
1,non_fda,BRD-K64099269,1
1,non_fda,BRD-K64272762,1
1,non_fda,BRD-K64285892,1
1,non_fda,BRD-K64304398,1
1,non_fda,BRD-K64440942,1
1,non_fda,BRD-K64513711,1
1,non_fda,BRD-K64549867,1
1,non_fda,BRD-K64609558,1
1,non_fda,BRD-K64665684,1
1,non_fda,BRD-K64716493,1
1,non_fda,BRD-K64877338,1
1,non_fda,BRD-K64930062,1
1,non_fda,BRD-K64979177,1
1,non_fda,BRD-K65065275,1
1,non_fda,BRD-K65085267,1
1,non_fda,BRD-K65134227,1
1,non_fda,BRD-K65160467,1
1,non_fda,BRD-K65261396-002-01-3,1
1,non_fda,BRD-K65300017,1
1,non_fda,BRD-K65313110,1
1,non_fda,BRD-K65342196,1
1,non_fda,BRD-K65373229,1
1,non_fda,BRD-K65393151,1
1,non_fda,BRD-K65404805-001-01-6,1
1,non_fda,BRD-K65437607,1
1,non_fda,BRD-K65455015,1
1,non_fda,BRD-K65514600,1
1,non_fda,BRD-K65517548,1
1,non_fda,BRD-K65526065,1
1,non_fda,BRD-K65536202,1
1,non_fda,BRD-K65540587,1
1,non_fda,BRD-K65541951,1
1,non_fda,BRD-K65572849,1
1,non_fda,BRD-K65608865,1
1,non_fda,BRD-K65716211,1
1,non_fda,BRD-K65741216,1
1,non_fda,BRD-K65824347,1
1,non_fda,BRD-K65904652,1
1,non_fda,BRD-K65959597,1
1,non_fda,BRD-K65971331,1
1,non_fda,BRD-K66033125,1
1,non_fda,BRD-K66115910,1
1,non_fda,BRD-K66147676,1
1,non_fda,BRD-K66185487,1
1,non_fda,BRD-K66186977,1
1,non_fda,BRD-K66204187,1
1,non_fda,BRD-K66288362,1
1,non_fda,BRD-K66295580,1
1,non_fda,BRD-K66340791,1
1,non_fda,BRD-K66363099,1
1,non_fda,BRD-K66566233,1
1,non_fda,BRD-K66573697,1
1,non_fda,BRD-K66586010,1
1,non_fda,BRD-K66640841,1
1,non_fda,BRD-K66729212,1
1,non_fda,BRD-K66732164,1
1,non_fda,BRD-K66783461,1
1,non_fda,BRD-K66809950,1
1,non_fda,BRD-K66836247,1
1,non_fda,BRD-K66857873,1
1,non_fda,BRD-K66947316,1
1,non_fda,BRD-K67090983,1
1,non_fda,BRD-K67269534,1
1,non_fda,BRD-K67319066,1
1,non_fda,BRD-K67433929,1
1,non_fda,BRD-K67689741,1
1,non_fda,BRD-K67737641,1
1,non_fda,BRD-K67765874,1
1,non_fda,BRD-K67766243,1
1,non_fda,BRD-K67769696,1
1,non_fda,BRD-K67771738,1
1,non_fda,BRD-K67786373,1
1,non_fda,BRD-K67868064,1
1,non_fda,BRD-K67887361,1
1,non_fda,BRD-K67933714,1
1,non_fda,BRD-K68018568,1
1,non_fda,BRD-K68095812,1
1,non_fda,BRD-K68190084,1
1,non_fda,BRD-K68211814,1
1,non_fda,BRD-K68219508,1
1,non_fda,BRD-K68233995,1
1,non_fda,BRD-K68236123,1
1,non_fda,BRD-K68319707,1
1,non_fda,BRD-K68320080,1
1,non_fda,BRD-K68323967,1
1,non_fda,BRD-K68338581,1
1,non_fda,BRD-K68338581-019-01-5,1
1,non_fda,BRD-K68340318,1
1,non_fda,BRD-K68455755,1
1,non_fda,BRD-K68655663,1
1,non_fda,BRD-K68682056,1
1,non_fda,BRD-K68735643,1
1,non_fda,BRD-K68749296,1
1,non_fda,BRD-K68796015,1
1,non_fda,BRD-K69073546,1
1,non_fda,BRD-K69075782,1
1,non_fda,BRD-K69159985,1
1,non_fda,BRD-K69218883,1
1,non_fda,BRD-K69237309,1
1,non_fda,BRD-K69295800,1
1,non_fda,BRD-K69406317-001-01-8,1
1,non_fda,BRD-K69482343,1
1,non_fda,BRD-K69500068,1
1,non_fda,BRD-K69506839,1
1,non_fda,BRD-K69548259,1
1,non_fda,BRD-K69672023,1
1,non_fda,BRD-K69747917,1
1,non_fda,BRD-K69827766,1
1,non_fda,BRD-K70068608,1
1,non_fda,BRD-K70108530,1
1,non_fda,BRD-K70200040,1
1,non_fda,BRD-K70551857,1
1,non_fda,BRD-K70559158,1
1,non_fda,BRD-K70581786,1
1,non_fda,BRD-K70590207,1
1,non_fda,BRD-K70595525,1
1,non_fda,BRD-K70617194,1
1,non_fda,BRD-K70638773,1
1,non_fda,BRD-K70647219,1
1,non_fda,BRD-K70653194,1
1,non_fda,BRD-K70697816,1
1,non_fda,BRD-K70783031,1
1,non_fda,BRD-K70797508,1
1,non_fda,BRD-K70804088,1
1,non_fda,BRD-K70836798,1
1,non_fda,BRD-K70974948,1
1,non_fda,BRD-K70983703,1
1,non_fda,BRD-K71006572,1
1,non_fda,BRD-K71031872,1
1,non_fda,BRD-K71059148,1
1,non_fda,BRD-K71169857,1
1,non_fda,BRD-K71182858,1
1,non_fda,BRD-K71225733,1
1,non_fda,BRD-K71271296,1
1,non_fda,BRD-K71302181,1
1,non_fda,BRD-K71328603,1
1,non_fda,BRD-K71387353,1
1,non_fda,BRD-K71404640,1
1,non_fda,BRD-K71424148,1
1,non_fda,BRD-K71451869-001-01-2,1
1,non_fda,BRD-K71498541,1
1,non_fda,BRD-K71504944,1
1,non_fda,BRD-K71533707,1
1,non_fda,BRD-K71555338,1
1,non_fda,BRD-K71585907,1
1,non_fda,BRD-K71604153,1
1,non_fda,BRD-K71631401,1
1,non_fda,BRD-K71636675,1
1,non_fda,BRD-K71650306,1
1,non_fda,BRD-K71672862,1
1,non_fda,BRD-K71710045,1
1,non_fda,BRD-K71718338,1
1,non_fda,BRD-K71742078,1
1,non_fda,BRD-K71746704,1
1,non_fda,BRD-K71857815,1
1,non_fda,BRD-K72095065,1
1,non_fda,BRD-K72150200,1
1,non_fda,BRD-K72282141,1
1,non_fda,BRD-K72299443,1
1,non_fda,BRD-K72303429,1
1,non_fda,BRD-K72324716,1
1,non_fda,BRD-K72354054,1
1,non_fda,BRD-K72382350,1
1,non_fda,BRD-K72425572,1
1,non_fda,BRD-K72429558,1
1,non_fda,BRD-K72430479,1
1,non_fda,BRD-K72449498,1
1,non_fda,BRD-K72461570,1
1,non_fda,BRD-K72502177,1
1,non_fda,BRD-K72505034,1
1,non_fda,BRD-K72516992,1
1,non_fda,BRD-K72567746,1
1,non_fda,BRD-K72620090,1
1,non_fda,BRD-K72623425,1
1,non_fda,BRD-K72795491,1
1,non_fda,BRD-K72827150,1
1,non_fda,BRD-K72913953,1
1,non_fda,BRD-K72960152,1
1,non_fda,BRD-K73008154,1
1,non_fda,BRD-K73061717,1
1,non_fda,BRD-K73104592,1
1,non_fda,BRD-K73146135,1
1,non_fda,BRD-K73205140,1
1,non_fda,BRD-K73276569,1
1,non_fda,BRD-K73360774,1
1,non_fda,BRD-K73427206,1
1,non_fda,BRD-K73434853,1
1,non_fda,BRD-K73459720,1
1,non_fda,BRD-K73474555,1
1,non_fda,BRD-K73517272,1
1,non_fda,BRD-K73555595,1
1,non_fda,BRD-K73575094,1
