compound,a5491,a5492,ha1e2,ht29,mcf72,pc3,vcap1,vcap2
WZ3105,0.49082,0.39986666666666665,0.458125,0.508225,0.51015,0.6279750000000001,0.43876000000000004,0.42676
Fedratinib,0.6473,0.5031,0.50024,0.616975,0.5586333333333333,0.737525,0.67084,0.5544
Cilomilast,0.3668,0.41095000000000004,0.4854,0.47223333333333334,0.4608,0.47165,0.44596,0.3940666666666667
Navitoclax,0.4761,0.497925,0.5256,0.5500333333333334,0.4653,0.501875,0.49982000000000004,0.5011333333333333
Ivermectin,0.437825,0.3637,0.43324,0.530975,0.45236666666666664,0.49445,0.57094,0.4086
BRD-K60067222,0.41833333333333333,0.3708,0.39043333333333335,0.4047,0.39735,0.41495000000000004,0.4738,0.46946666666666664
Estradiol,0.4478,0.41305000000000003,0.54965,0.515375,0.459,0.605725,0.53486,0.44292
XL888,0.367425,0.5149,0.36719999999999997,0.5423,0.45245,0.45387500000000003,0.40813333333333335,0.484
CGK733,0.48882,0.4378,0.5017199999999999,0.472675,0.44783333333333336,0.55345,0.58212,0.5012666666666666
Desoxymetasone,0.50695,0.3844,0.4816,0.4618333333333333,0.44206666666666666,0.49715,0.57904,0.36315
Pimozide,0.579375,0.3962,0.51135,0.574675,0.4449666666666667,0.5074000000000001,0.61526,0.5548
Lidoflazine,0.5093666666666666,0.44783333333333336,0.4954,0.5051333333333333,0.4484333333333333,0.5544,0.56106,0.5486
Fluoxetine,0.51815,0.405725,0.51232,0.531475,0.4344,0.5045499999999999,0.49763999999999997,0.4702
32703-82-5,0.405375,0.42086,0.4274,0.443,0.4861333333333333,0.7583,0.54178,0.5639333333333333
Closantel,0.37434999999999996,0.4133,0.44414,0.5290666666666667,0.44689999999999996,0.4403,0.6034999999999999,0.43910000000000005
MLS001033149,0.43464,0.4714,0.53116,0.47340000000000004,0.393,0.550875,0.56386,0.46955
Allitinib,0.45389999999999997,0.45246,0.48702,0.45905,0.4559,0.59255,0.646825,0.439225
Chelerythrine,0.41566000000000003,0.46126666666666666,0.40492,0.5352666666666667,0.4231666666666667,0.536175,0.54965,0.5639000000000001
MLS000038106,0.43485,0.444,0.46344,0.5410333333333334,0.4219,0.5473250000000001,0.59818,0.548225
BRD-K00141503,0.4575,0.397,0.402725,0.52255,0.48765,0.461125,0.45580000000000004,0.4486
Niacin,0.41323333333333334,0.42185,0.443,0.5291,0.43595,0.47759999999999997,0.5338499999999999,0.49255
BRD-K10010115,0.36356666666666665,0.41615,0.4303666666666667,0.4879,0.4979,0.5,0.4665,0.50685
LY2784544,0.384975,0.5819,0.49233333333333335,0.52695,0.3427,0.53427500000000006,0.424525,0.4086
ENMD-2076,0.4802,0.5493,0.4164,0.455975,0.48024999999999995,0.4948,0.58205,0.43975
HSCI1_000314,0.45744999999999997,0.36519999999999997,0.4115,0.40963333333333335,0.48823333333333335,0.43316666666666664,0.54162,0.414
Amiodarone,0.4728,0.372125,0.5416,0.4934,0.45066666666666666,0.484275,0.50914,0.5071
Kinetin Riboside,0.4819,0.4267,0.46804,0.48885,0.4796,0.502275,0.56832,0.4335
AZD 1480,0.42136,0.4037,0.4688,0.4784333333333333,0.44453333333333334,0.548725,0.47814,0.6345
Ambrisentan,0.4436,0.4426,0.442425,0.462675,0.3619,0.52755,0.5011333333333333,0.4775
WHI-P97,0.42986,0.40378000000000003,0.48214,0.4961,0.5108,0.527175,0.50008,0.5216666666666667
SKF96365,0.45228,0.42336666666666667,0.442625,0.43015,0.41103333333333336,0.5362333333333333,0.48696,0.4272
Etanidazole,0.42535,0.5899,0.51035,0.45763333333333334,0.59655,0.6753333333333333,0.48422499999999996,0.56845
UNC 669,0.3892,0.3983,0.41455,0.4526,0.4943666666666667,0.46525,0.517275,0.5398666666666667
Tomelukast,0.3953,0.363525,0.46665,0.5331666666666667,0.37670000000000003,0.48796666666666666,0.4953666666666667,0.39396666666666663
Trazodone,0.41988,0.400625,0.5123666666666666,0.5376,0.4671666666666667,0.5303333333333333,0.467475,0.3427
YK 4-279,0.374575,0.42983333333333335,0.44589999999999996,0.4548,0.36975,0.4193,0.52,0.41683333333333333
Siguazodan,0.37024999999999997,0.45255,0.6224500000000001,0.4588,0.36460000000000004,0.4349,0.5017666666666667,0.48009999999999997
AT-7519,0.51024,0.4145,0.47122000000000003,0.550875,0.5693333333333334,0.584325,0.54328,0.504375
Felodipine,0.4147666666666667,0.4629,0.506525,0.3708,0.37705,0.5682333333333334,0.543175,0.45636666666666664
SCHEMBL570779,0.42825,0.5043,0.5724199999999999,0.4402333333333333,0.43829999999999997,0.5452,0.52988,0.3863
SCHEMBL3958507,0.495175,0.43457999999999997,0.56662,0.489925,0.4381333333333333,0.585275,0.59658,0.44485
Otenabant,0.4229,0.4056,0.42615000000000003,0.3863,0.47945,0.49806666666666666,0.5007,0.42955
"376348-65-1, Uk-427857, uk427857",0.4765,0.4407666666666667,0.46838,0.5663,0.4834,0.44043333333333334,0.4965,0.4812
AC1O7M2R,0.3819666666666667,0.4633,0.42646666666666666,0.3572,0.50725,0.38155,0.45125,0.4033
BMS-299897,0.39002,0.4186,0.47764,0.5897,0.5135,0.548775,0.533625,0.4568
MLS002460474,0.4015666666666667,0.5684,0.5191749999999999,0.422,0.5189333333333334,0.6104,0.414775,0.550775
Aliskiren,0.38945,0.34724999999999995,0.3580333333333333,0.4679,0.56345,0.510875,0.5312333333333333,0.3912
CGP 60474,0.52542,0.450225,0.43235,0.6157,0.5059,0.588425,0.54989999999999994,0.48482
BIO2_000413,0.45865,0.4203,0.423,0.49566666666666664,0.4751,0.49845,0.37646666666666667,0.4533
AZD7545,0.50126,0.389975,0.45120000000000005,0.5741666666666666,0.44433333333333336,0.49145,0.49160000000000004,0.441425
Quetiapine,0.424475,0.41759999999999997,0.45116666666666666,0.5086666666666667,0.50505,0.4998,0.49146,0.4363666666666667
AC1O9CBL,0.44184999999999997,0.382825,0.44618,0.5264,0.53115,0.48777499999999996,0.47672000000000003,0.5209
PP 2,0.42768,0.4108,0.4026,0.3968,0.43406666666666666,0.4898,0.5978,0.548925
BMS-345541,0.46786,0.4433,0.55098,0.50335,0.6037,0.564025,0.55758,0.46534
BX471,0.47025,0.40545,0.43456,0.5281666666666667,0.59125,0.4924,0.59542,0.5114
Bexarotene,0.386375,0.3966,0.44074,0.502425,0.5929333333333333,0.5348333333333333,0.51715,0.4504333333333333
BRD-U88878891,0.44936666666666664,0.37182499999999996,0.46113333333333334,0.513025,0.4654,0.49776666666666664,0.5000333333333333,0.5595
Chloroquine,0.53905,0.5484,0.4592,0.612225,0.5242,0.6990999999999999,0.64332,0.7696000000000001
ETOPOSIDE,0.392725,0.6252,0.4409,0.49955,0.47959999999999997,0.535275,0.506725,0.46785
MLS002699429,0.36276,0.4158,0.49727499999999997,0.46813333333333335,0.4016,0.48685,0.48366,0.449225
Plinabulin,0.3570333333333333,0.3976,0.41424,0.5028666666666667,0.3565,0.48506666666666665,0.46564,0.5606
Idebenone,0.43370000000000003,0.3811,0.48419999999999996,0.5003333333333333,0.5577333333333334,0.4809,0.52792,0.37956666666666666
NKP608,0.3983,0.40585,0.49395,0.5367666666666667,0.6342,0.5627,0.5743333333333334,0.4272
Oxaprozin,0.362175,0.3767333333333333,0.41915,0.503225,0.4316333333333333,0.5614,0.4255,0.48695
GSK-3 Inhibitor IX,0.48544,0.48508,0.54954,0.445425,0.49833333333333335,0.576075,0.5038,0.46015
Fenretinide,0.48744000000000004,0.3967,0.43968,0.48045000000000004,0.3857,0.5211749999999999,0.5358,0.5165666666666666
Voriconazole,0.39590000000000003,0.40645,0.495975,0.4923,0.5817,0.5506,0.485,0.48829999999999996
Clofibric acid,0.36396,0.36324999999999996,0.40545,0.4549333333333333,0.47513333333333335,0.5428999999999999,0.47573333333333334,0.468225
AC1LGCD9,0.4512666666666667,0.38243333333333335,0.42562500000000003,0.45733333333333337,0.44403333333333334,0.5034666666666667,0.5173333333333333,0.489575
Nafadotride,0.42706666666666665,0.3847,0.389,0.5218666666666667,0.4757,0.44845,0.4175,0.4554
TG 100801,0.3700333333333333,0.39035,0.5268200000000001,0.45815,0.55385,0.50885,0.4551,0.5039666666666667
Iloprost,0.366175,0.4526,0.426875,0.4191,0.42585,0.5069250000000001,0.4254,0.394
CHEMBL2133926,0.37066666666666664,0.37927500000000003,0.4386,0.4246333333333333,0.4057,0.52025,0.5197,0.43674999999999997
Aminopurvalanol,0.49513999999999997,0.48665,0.3866,0.475375,0.49543333333333334,0.61585,0.55674,0.422
CYTO7H11,0.5728,0.38458,0.473675,0.5632,0.48256666666666664,0.5143,0.6053,0.40762
Hexachlorophene,0.377975,0.38915,0.4264,0.514,0.3864666666666667,0.5102,0.46556000000000003,0.376075
Sertindole,0.502175,0.38925,0.5494,0.494425,0.3928,0.44937499999999997,0.52796,0.42636666666666667
BRD-K67090983,0.3864,0.5568,0.46475,0.352,0.40959999999999996,0.426625,0.480375,0.3883333333333333
CHEMBL2360495,0.43998,0.41475,0.45042499999999996,0.49749999999999994,0.43793333333333334,0.525525,0.5662,0.5783666666666667
Racecadotril,0.36856666666666665,0.36529999999999996,0.48405,0.5491,0.62835,0.4811,0.49615,0.5068
Prochlorperazine,0.491975,0.39293333333333336,0.380125,0.5070250000000001,0.44986666666666664,0.507675,0.4847,0.5956
LY 303511,0.41536666666666666,0.3585,0.38185,0.44856666666666667,0.49185,0.45082500000000003,0.46524999999999994,0.40265
Vinblastine,0.39075,0.39335,0.460375,0.41407499999999997,0.47185,0.4829333333333333,0.4664,0.4645
Alvimopan (monohydrate),0.45363333333333333,0.42826666666666663,0.411975,0.5745333333333333,0.38880000000000003,0.6246666666666667,0.5666,0.51325
RS-39604,0.48604,0.39280000000000004,0.4987333333333333,0.5408999999999999,0.42414999999999997,0.5407,0.5559999999999999,0.4187666666666667
SCHEMBL17857056,0.42624,0.404,0.36046666666666666,0.47563333333333335,0.3873666666666667,0.452775,0.4936,0.5641333333333334
KUC111774N,0.46421999999999997,0.40712499999999996,0.45093333333333335,0.5286333333333333,0.4026666666666667,0.617475,0.50516,0.4098
"Apitolisib (gdc-0980, rg7422)",0.45164,0.3978,0.46942,0.55025,0.4327,0.53695,0.50368,0.6114
Amiloride,0.48410000000000003,0.4516,0.46749999999999997,0.6018666666666667,0.5392333333333333,0.4512,0.515025,0.4289
SPECTRUM_001645,0.42472,0.41269999999999996,0.37029999999999996,0.4619,0.43225,0.41886666666666666,0.6703333333333333,0.34650000000000003
AZD1981,0.4016,0.39135,0.4211666666666667,0.4599,0.37265000000000004,0.69615,0.44012,0.4881
Trimethobenzamide,0.4446,0.4742,0.5164,0.46373333333333333,0.40864999999999996,0.6296333333333333,0.5091666666666667,0.5035333333333334
NSC25485,0.43728,0.5665,0.498,0.4163,0.42445,0.43135,0.5010666666666667,0.42264999999999997
ABT-751,0.36344,0.47014999999999996,0.41792,0.47014999999999996,0.40565,0.491925,0.50138,0.5761666666666667
9-Cis retinol,0.43357999999999997,0.412725,0.49274,0.482975,0.39916666666666667,0.514625,0.582,0.46094999999999997
138402-11-6,0.48018,0.38748,0.408925,0.41707500000000003,0.6134666666666667,0.5310333333333334,0.6202,0.464375
Phenolphthalein,0.42033333333333334,0.40075,0.4089333333333333,0.4899,0.3779,0.4917,0.53732,0.38086666666666663
CHEMBL2381524,0.41515,0.38093333333333335,0.4461,0.46503333333333335,0.4474333333333333,0.5585666666666667,0.47334,0.49970000000000003
BML-259,0.5057,0.47086666666666666,0.4476333333333333,0.4647,0.37743333333333334,0.48835,0.5228,0.5442333333333333
Capsaicin,0.4079,0.380325,0.49591999999999997,0.451625,0.4443666666666667,0.477325,0.47536,0.4215
REV-5901,0.482275,0.3605,0.475175,0.46723333333333333,0.48685,0.68025,0.52086,0.38706
FTI276,0.46109999999999995,0.405125,0.5467500000000001,0.5583666666666667,0.4323333333333333,0.46373333333333333,0.52986,0.421025
"HDACi1,2+3_mix",0.38685,0.5265333333333334,0.35482,0.46849999999999997,0.45365,0.6312333333333333,0.49985999999999997,0.419825
Zardaverine,0.42156,0.373875,0.4347,0.47906666666666664,0.43,0.4401,0.51274,0.40249999999999997
SPECTRUM2_000920,0.452475,0.5722666666666667,0.43507999999999997,0.46142500000000003,0.5526333333333333,0.4722,0.61704,0.4123
FPL-55712,0.441075,0.405225,0.424725,0.48436666666666667,0.6505,0.3846,0.4929,0.36760000000000004
MK-5108,0.36014999999999997,0.5612666666666667,0.42926000000000003,0.4604666666666667,0.4563,0.58165,0.52016,0.458475
PF 3845,0.3713,0.433075,0.417925,0.49410000000000004,0.42169999999999996,0.5425666666666666,0.51265,0.40552
SMR000178575,0.35419999999999996,0.3372,0.42916666666666664,0.4006,0.4320333333333333,0.5298,0.529075,0.4257
Salmeterol,0.470075,0.4477,0.393525,0.4799,0.4887,0.5749,0.5598,0.4415
MLS004683642,0.407125,0.38755,0.55365,0.46330000000000005,0.48646666666666666,0.52605,0.4622,0.4487
Arundine,0.37925,0.3972,0.46065,0.50325,0.39313333333333333,0.5093666666666666,0.45284,0.4709333333333333
CHEMBL552425,0.44138,0.4427,0.54484,0.5809333333333333,0.5021,0.6423,0.51168,0.5357999999999999
SB239063,0.48144,0.44384999999999997,0.420075,0.5197,0.4341,0.49217500000000003,0.49534,0.49560000000000004
Amodiaquine,0.46524,0.41007499999999997,0.49097499999999994,0.53485,0.4659666666666667,0.5668,0.50482,0.5121
Fasudil,0.38587499999999997,0.40646666666666664,0.409175,0.4272,0.36493333333333333,0.4590333333333333,0.47142,0.5340666666666667
SCH-79797,0.47816000000000003,0.4047,0.42046,0.46305,0.4747,0.5192,0.530775,0.5846750000000001
Protriptyline,0.5255666666666667,0.37424999999999997,0.41864999999999997,0.505475,0.4373666666666667,0.5819333333333334,0.58506,0.5858
SR 33805 oxalate,0.4790666666666667,0.3863666666666667,0.450875,0.456275,0.4301,0.47426666666666667,0.60245,0.39755
Devazepide,0.40376666666666666,0.45365,0.4305,0.4447,0.4079333333333333,0.4769,0.46295000000000003,0.4152666666666667
EMF-sumo1-1,0.45355999999999996,0.41009999999999996,0.499425,0.5578666666666666,0.4765,0.52765,0.57838,0.4725
Sildenafil,0.42102,0.42418,0.47825,0.4576,0.4471333333333333,0.5011,0.50874,0.4807666666666667
CHEMBL2359798,0.444775,0.3872,0.500275,0.50455,0.3801,0.52055,0.50492,0.5363333333333333
Bumetanide,0.37429999999999997,0.38270000000000004,0.495,0.57035,0.42423333333333335,0.5492333333333334,0.4408333333333333,0.60765
TAS-103 (dihydrochloride),0.4212666666666667,0.4851,0.45535000000000003,0.460075,0.4642,0.506375,0.554925,0.4661666666666667
HG-9-91-01,0.428,0.43738,0.53302,0.5009,0.45690000000000003,0.523525,0.553525,0.4922333333333333
Deferasirox,0.4292,0.43025,0.441425,0.410675,0.5635333333333333,0.545675,0.56416,0.4551
Tanaproget,0.37416666666666665,0.39544999999999997,0.376175,0.5755666666666667,0.59885,0.474425,0.46186,0.42515000000000003
Mycophenolate Mofetil,0.43112,0.4653333333333333,0.5156000000000001,0.539425,0.4811666666666667,0.5383749999999999,0.55752,0.3935666666666667
Methixene,0.5457666666666667,0.43995,0.4436333333333333,0.5202,0.45513333333333333,0.46216666666666667,0.43294,0.4801666666666667
NCGC00025073-01,0.4922666666666667,0.35760000000000003,0.40503333333333336,0.47445000000000004,0.45189999999999997,0.5437666666666666,0.61078,0.48250000000000004
Lintitript,0.40684,0.4675,0.51835,0.38434999999999997,0.42266666666666663,0.4671666666666667,0.47694,0.45453333333333334
IN1128,0.39990000000000003,0.4505,0.4613333333333333,0.39635,0.4018,0.39485,0.45013333333333333,0.5135000000000001
BRD-A62647958,0.3605,0.3794,0.5439,0.45720000000000005,0.36933333333333335,0.56735,0.36896666666666667,0.45425
SA-1921456,0.47953333333333337,0.3909,0.42213333333333336,0.4598,0.39625,0.46147499999999997,0.60412,0.58395
MK-0812,0.34495,0.3831,0.505275,0.49803333333333333,0.38165,0.57005,0.46425,0.3963
BS-181,0.530575,0.39285000000000003,0.47178,0.532875,0.5078333333333334,0.5902999999999999,0.52842,0.4893
"Pfmrk inhibitor, wr 216174",0.39064,0.4437,0.437125,0.411425,0.3708,0.49922500000000003,0.51254,0.5108
Auranofin,0.38166,0.40242,0.51068,0.5785666666666667,0.4094,0.49085,0.53318,0.5482
Lypressin,0.342775,0.36086666666666667,0.48685,0.373,0.40869999999999995,0.52,0.497475,0.45733333333333337
Reversine,0.38558,0.4384,0.5938,0.54905,0.3768666666666667,0.48373333333333335,0.573625,0.5662499999999999
Simeprevir,0.36146666666666666,0.344,0.434375,0.5326666666666666,0.45415,0.46726666666666666,0.495325,0.41709999999999997
NNC 26-9100,0.474825,0.3843,0.44293333333333335,0.497125,0.3711333333333333,0.5297666666666667,0.41646,0.48585
Targinine,0.349275,0.3495,0.443525,0.4706666666666667,0.51685,0.5198666666666667,0.476775,0.4267666666666667
Daunorubicin,0.4522,0.46085,0.3639,0.5046,0.39763333333333334,0.52895,0.455975,0.4426
Ranolazine,0.35076666666666667,0.34115,0.569975,0.49996666666666667,0.5922000000000001,0.5847666666666667,0.46640000000000004,0.4711
Indole-3-carbinol,0.36046666666666666,0.373275,0.45214,0.41059999999999997,0.40515,0.44456666666666667,0.5068333333333334,0.4044
H7,0.3452,0.49935,0.39905,0.4427666666666667,0.4537,0.47313333333333335,0.49952,0.39575
Scriptaid,0.43374999999999997,0.49035000000000006,0.37625,0.472175,0.5412,0.4292,0.4951,0.48985
1166227-08-2,0.43034,0.3722333333333333,0.48163333333333336,0.5474333333333333,0.436,0.607125,0.64825,0.6130333333333333
Indirubin-3'monoxime,0.41523333333333334,0.4237666666666666,0.4647,0.4603,0.4164333333333333,0.46895,0.547525,0.4793
Midostaurin,0.40924,0.5665333333333333,0.4595,0.511125,0.4552333333333334,0.505575,0.53935,0.46416666666666667
15D-PGJ2,0.41535,0.36792,0.40954,0.4466,0.43584999999999996,0.487,0.49016666666666664,0.4413
AC1L1JM9,0.4161,0.3668666666666667,0.434675,0.5921,0.522,0.4209,0.554125,0.43146666666666667
BRD-K41335306,0.464575,0.47775,0.43510000000000004,0.5371,0.5259,0.5175,0.503575,0.42975
Bithionol,0.38642,0.3678666666666667,0.4634,0.48929999999999996,0.5238,0.47514999999999996,0.579475,0.458525
Purvalanola,0.41681999999999997,0.45085,0.36246666666666666,0.446125,0.41795000000000004,0.49862500000000004,0.431225,0.41436666666666666
Osimertinib,0.48562,0.41715,0.4871,0.540825,0.38989999999999997,0.56005,0.57744,0.43000000000000005
Famotidine,0.38123333333333337,0.3735,0.417975,0.414725,0.5429,0.44133333333333336,0.5676,0.41135
Conivaptan HCl,0.53615,0.39595,0.45355,0.47645,0.37295,0.6059,0.5202,0.41355
Colforsin,0.375525,0.5346666666666666,0.466025,0.5282,0.5187,0.5435,0.4712,0.4613333333333333
179324-69-7,0.43929999999999997,0.45465,0.5684400000000001,0.51735,0.5036333333333334,0.6028249999999999,0.61324,0.516
SMP2_000249,0.41732,0.43726666666666664,0.39775,0.4422,0.4141,0.47909999999999997,0.4441333333333333,0.48582499999999995
PF-04691502,0.3829666666666667,0.41286666666666666,0.432725,0.509525,0.4643,0.47859999999999997,0.4878,0.5135000000000001
HY-11007,0.4164,0.3786,0.44930000000000003,0.452975,0.5657,0.47702500000000003,0.51428,0.5324333333333333
Gemifloxacin,0.36963333333333337,0.36624999999999996,0.3706333333333333,0.57405,0.40475,0.4653,0.397225,0.4033
AC1NWAQV,0.3263,0.3997,0.47615999999999997,0.509,0.3549,0.4583,0.677225,0.40995
CHEMBL2135770,0.444125,0.424375,0.44135,0.4209,0.403,0.4893,0.520775,0.423775
Clinafloxacin,0.389525,0.37655,0.3787,0.48310000000000003,0.51165,0.4501,0.4704,0.4098
Ropinirole,0.41472,0.404825,0.4935333333333333,0.5206333333333333,0.5129,0.48102500000000004,0.49865,0.5283
SB-218078,0.37865,0.44506666666666667,0.43655,0.4478,0.3471,0.50515,0.49658,0.40645
PS-1145,0.375825,0.42110000000000003,0.4304,0.4344,0.3862,0.5563,0.5041,0.3831
Clindamycin,0.3722666666666667,0.37455,0.55326,0.5277333333333333,0.468,0.4975333333333333,0.3724,0.4626
(R)-(-)-Jq1 enantiomer,0.43848000000000004,0.44328,0.51598,0.4313,0.5081666666666667,0.4589,0.4092,0.467925
Latrunculin B,0.500875,0.4198,0.52015,0.425225,0.5703,0.520775,0.5357,0.460075
CHEMBL1673039,0.46578,0.39022,0.4983,0.53805,0.6546,0.581075,0.53082,0.53502
NONOXYNOL 9,0.35285,0.3952,0.47426666666666667,0.4775,0.3556666666666667,0.5025333333333333,0.524725,0.4327
Carbacyclin,0.38698,0.38683333333333336,0.38665,0.49319999999999997,0.45836666666666664,0.5168666666666667,0.4928,0.38733333333333336
Cediranib,0.459,0.3784666666666667,0.46648,0.533725,0.49666666666666665,0.5648666666666666,0.63284,0.538425
Trimipramine,0.4824333333333333,0.345075,0.4596,0.529125,0.4017,0.45675,0.50252,0.452525
Defactinib,0.416,0.3931,0.47357499999999997,0.493425,0.4476,0.51515,0.500425,0.39295
Bisacodyl,0.4749,0.45575,0.47535,0.42455,0.3332,0.492575,0.48976000000000003,0.43635
GSK256066,0.33840000000000003,0.5655,0.43896666666666667,0.4555,0.35095,0.5064666666666666,0.3922,0.43779999999999997
Hydroxyl,0.42356,0.3853,0.47475,0.5342,0.38895,0.536125,0.520225,0.48316666666666663
Narciclasine,0.44188,0.45649999999999996,0.44720000000000004,0.5679333333333334,0.42036666666666667,0.5645,0.47414,0.499025
PJ34,0.417975,0.45794999999999997,0.4785,0.47773333333333334,0.47505000000000003,0.529525,0.5146,0.4837
NSC653260,0.4094,0.37675000000000003,0.4539666666666667,0.44303333333333333,0.45599999999999996,0.441875,0.42406,0.52365
IN1549,0.44062500000000004,0.372325,0.45245,0.5618,0.44543333333333335,0.5076666666666667,0.54955,0.62465
GW-5074,0.4881,0.45094,0.54808,0.583175,0.478,0.5015000000000001,0.5229,0.485525
Blebbistatin,0.4668666666666667,0.49395,0.4566,0.4716,0.4455,0.48643333333333333,0.44494,0.5066
Lamotrigine,0.5890666666666666,0.35735,0.471275,0.5134333333333333,0.50835,0.5361,0.41215,0.48386666666666667
KW-2478,0.4467,0.5407,0.47356000000000004,0.4618333333333333,0.41423333333333334,0.573575,0.486,0.5746333333333333
TP14,0.42310000000000003,0.4368,0.492225,0.4998,0.39754999999999996,0.5535666666666667,0.44895999999999997,0.5085
MLS000564806,0.4290333333333333,0.4124333333333333,0.3873,0.54785,0.43643333333333334,0.5262,0.49778,0.479375
BRD-K08663380,0.3804,0.4149,0.39543333333333336,0.48109999999999997,0.43975,0.4541,0.49054,0.42406666666666665
BRD-K42573370-001-01-1,0.3802,0.43553333333333333,0.42535,0.4313666666666667,0.3937333333333333,0.5221666666666667,0.51465,0.45844999999999997
Pentobarbital,0.412275,0.4247,0.4484333333333333,0.50425,0.44265,0.45735,0.45838,0.5299666666666667
Asenapine maleate,0.3813,0.3791,0.41007499999999997,0.4506,0.5845,0.47673333333333334,0.6776333333333333,0.5573
Perindopril,0.35475,0.41622499999999996,0.5196000000000001,0.46423333333333333,0.42290000000000005,0.5158,0.580375,0.399
Diethylstilbestrol,0.36595,0.5078,0.449875,0.46523333333333333,0.43656666666666666,0.432425,0.539575,0.39705
KI8751,0.380325,0.47533333333333333,0.446975,0.38253333333333334,0.38833333333333336,0.4839,0.4881,0.4777
Ribavirin,0.5484,0.41823333333333335,0.3656,0.4726666666666667,0.6497999999999999,0.45036666666666664,0.406675,0.52175
(+)-Camptothecin,0.535075,0.50565,0.35383333333333333,0.44537499999999997,0.4044,0.49674999999999997,0.5122800000000001,0.46423333333333333
Trimethoprim,0.7274,0.5530999999999999,0.497525,0.530675,0.5601,0.5684,0.5668333333333333,0.4291
Cymarin,0.48319999999999996,0.47053333333333336,0.5085333333333333,0.46749999999999997,0.40836666666666666,0.455025,0.42894,0.542
AC1NWALF,0.54795,0.6055,0.5161600000000001,0.47225,0.4306,0.464075,0.50868,0.4834
Bufalin,0.49143333333333333,0.58135,0.49666666666666665,0.51945,0.4075,0.407575,0.4195333333333333,0.46929999999999994
Staurosporine,0.47355,0.3756,0.41236666666666666,0.47206666666666663,0.4031,0.5232,0.48448,0.5424
Elliptecine,0.559325,0.42317499999999997,0.431425,0.45715,0.3981,0.52485,0.52992,0.4089666666666667
Strophanthidin,0.456175,0.46346666666666664,0.5539333333333334,0.4703,0.3752,0.45985,0.54296,0.5062666666666666
AMIKACIN HYDRATE,0.57665,0.4309,0.4141666666666667,0.5271333333333333,0.5195,0.5835666666666667,0.4668,0.4868
JNK-IN-2,0.485075,0.3921,0.4592,0.43066666666666664,0.3973,0.5115666666666666,0.47395,0.42319999999999997
AC1NWALC,0.47109999999999996,0.5053666666666666,0.5344666666666666,0.39546666666666663,0.41759999999999997,0.45715,0.49039999999999995,0.45455
BMS-387032,0.464575,0.46303333333333335,0.50764,0.5804,0.45853333333333335,0.5807,0.5262,0.553775
Procaterol,0.495475,0.39115,0.44315,0.45339999999999997,0.37195,0.5728333333333333,0.4875333333333334,0.4597
AS601245,0.5258499999999999,0.468175,0.43746,0.5724,0.5110333333333333,0.568275,0.53128,0.48842
Clofazimine,0.5638,0.45035000000000003,0.47495,0.511675,0.43305000000000005,0.4594666666666667,0.41546,0.42955
Erismodegib,0.5546666666666666,0.39139999999999997,0.44186666666666663,0.5138333333333334,0.36485,0.5730666666666667,0.5458000000000001,0.5588500000000001
Mycophenolic acid,0.5352,0.48465,0.49985,0.482975,0.4337,0.483175,0.50834,0.4663333333333333
CHEMBL214378,0.43696666666666667,0.4092,0.49033333333333334,0.44006666666666666,0.4255,0.47873333333333334,0.41196,0.4599
Trametinib,0.483175,0.41604,0.55306,0.53385,0.5359666666666667,0.56575,0.5642,0.51735
ML228,0.5111333333333333,0.43000000000000005,0.4660333333333333,0.47663333333333335,0.45635000000000003,0.447275,0.6081799999999999,0.4788
C24H25CLFN5O3,0.519875,0.49024999999999996,0.48208,0.4919,0.47186666666666666,0.589075,0.54762,0.5836250000000001
Isocycloheximide,0.5287,0.48415,0.4496,0.38875000000000004,0.36325,0.411,0.397325,0.48746666666666666
LDN 193189,0.5100750000000001,0.46618,0.55514,0.6366666666666667,0.5423666666666667,0.6314,0.64968,0.49594
Afuresertib,0.5544,0.44715000000000005,0.413725,0.4687,0.44584999999999997,0.4970333333333333,0.47094,0.48960000000000004
AP26113,0.44884999999999997,0.38239999999999996,0.422725,0.51375,0.3832,0.5164,0.47456000000000004,0.4963
Cycloheximide,0.5138333333333334,0.49133333333333334,0.4822,0.4698,0.4972666666666667,0.49479999999999996,0.50632,0.44178
BRD-A07407288,0.493625,0.47187500000000004,0.535875,0.4739666666666667,0.4021666666666667,0.556925,0.52062,0.4427
Gestrinone,0.4998,0.3761,0.35595,0.44786666666666664,0.42174999999999996,0.4175,0.4426,0.43684999999999996
Hinokitiol,0.456125,0.42274999999999996,0.4134,0.48036666666666666,0.4458333333333333,0.49546666666666667,0.50796,0.43646666666666667
Cyproheptadine,0.5075000000000001,0.44266666666666665,0.45896,0.3662,0.3931,0.535975,0.5319,0.41894
CHEMBL2141722,0.49256666666666665,0.40696666666666664,0.4558333333333333,0.46223333333333333,0.518,0.470025,0.59776,0.4744
Avicin-G,0.51085,0.5354333333333333,0.45938,0.494275,0.5448666666666667,0.607525,0.55574,0.43188
MLN-0128,0.49546666666666667,0.42892,0.50588,0.4988,0.4721333333333333,0.518925,0.50168,0.5423
CID 6167421,0.5614,0.35756666666666664,0.4782666666666667,0.3744,0.4715333333333333,0.469175,0.5776,0.46773333333333333
Camptothecin,0.5460666666666667,0.51075,0.4531,0.49822500000000003,0.4293,0.5174,0.51688,0.41715
